Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
6.5,0.04840689872262257,0.08250535525289864,0.08765613316628408,-0.08682798073474424
6.6,0.04817477862397739,0.08209238109620354,0.08516723704830985,-0.08867251411849025
6.7,0.04778704824262473,0.08168634024417779,0.08299321822680364,-0.08921358172378806
6.8,0.047290948781765464,0.08128603563446106,0.08103849254130388,-0.09002866753998401
6.9,0.04671985702307209,0.08089062906830877,0.07923221931962256,-0.09185124681519763
7.0,0.045679395449625355,0.0804961298335203,0.07843891181309066,-0.0962677451305783
7.1,0.04235121316362261,0.08008512280548806,0.08283625872973796,-0.12382247095527435
7.2,0.03795506570231054,0.0796527268610735,0.08932835514460068,-0.09253841956097496
7.3,0.03439145893907486,0.07920762286799586,0.09453789833692335,-0.17159438468150506
7.4,0.03286008895505062,0.07876330041566348,0.09489238137755367,-0.2265376488055763
7.5,0.031816965579536845,0.07832266370461154,0.09379820568161001,-0.200722456535083
7.6,0.02955389998626175,0.07787949587751473,0.0957643006602043,-0.23275606618374006
7.7,0.029481293206771945,0.0774450415428741,0.09264842233603629,-0.24294658409732348
7.8,0.027491377534824467,0.07700993352727124,0.09384246143419919,-0.28397390373971537
7.9,0.026628969120536524,0.07657960458412812,0.09244171950910882,-0.3280261152522022
8.0,0.02635060538915396,0.07615648245775165,0.08956755400544626,-0.3174236410734499
8.1,0.024111134864371678,0.0757323203873536,0.091369722839901,-0.377365370190039
8.2,0.02427645873814823,0.07531684931984049,0.08753712346130502,-0.35919764838747625
8.3,0.02649885163644798,0.07491824202698792,0.07915428625158558,-0.2610421742744517
8.4,0.028639269386230615,0.0745364944003437,0.07109117566130413,-0.17141869527351825
8.5,0.02895565565181763,0.07416327819580364,0.06720766681729998,-0.14666822645262337
8.6,0.027937876749476745,0.07379235722863764,0.06636168467582516,-0.19929598144664623
8.7,0.026567147063056292,0.07342230580014988,0.06627726216074517,-0.2510824998261449
8.8,0.02710022407598704,0.07306107860339911,0.06201147163862018,-0.25064247339387824
8.9,0.03232716209550568,0.07273023200271747,0.04754431016690985,-0.15699453337829733
9.0,0.02659156476154752,0.07237934196643851,0.05705971811522448,-0.2463805768698197
9.1,0.025265817342035365,0.07202926636882845,0.05701642488668469,-0.28550688459805684
9.2,0.024194248670383472,0.07168112859629912,0.05646959534477881,-0.30306449044390105
9.3,0.03023011700701839,0.07136358564237189,0.04056811183077985,-0.2044714255076033
9.4,0.025027499434618915,0.07102989944393148,0.049169322415109844,-0.31011491257563595
9.5,0.02274445408371519,0.07069359324823668,0.0514948164067539,-0.3997619857308248
9.6,0.02136780111686718,0.07035824067225736,0.051960491213968556,-0.4412907591501888
9.7,0.016530834334036938,0.07001475127423552,0.0599476195988973,-0.5617512240910565
9.8,0.01602160741053141,0.06967541622169746,0.05880699378555988,-0.5802006447119057
9.9,0.013050895192214973,0.06933503503015596,0.06303452647801552,-0.6686228557515792
10.0,0.008593566005253277,0.06899284097334658,0.0705585410769039,-0.8050094598496429
10.1,0.007820077345143178,0.06865485237132946,0.07068605978405587,-0.8190981758500828
10.2,0.010397579995996723,0.06832523676352845,0.06379618103639076,-0.6877682704192384
10.3,0.013109880091682107,0.0680050214303044,0.05660889038403282,-0.5521594618990747
10.4,0.011010270294172746,0.06768589564792138,0.060074277109243415,-0.6036034289423086
10.5,0.00864189166716115,0.06736808988409886,0.0643270938805767,-0.7098007590684697
10.6,0.006871899222248821,0.06705288493894015,0.0678830271068162,-0.7309128539029937
10.7,0.005469396046793338,0.06674091267404487,0.071540439746932,-0.7829848519640996
10.8,0.004619625377108139,0.0664326956377255,0.07871039134614616,-0.9570596070101738
10.9,0.00664324314449525,0.06613031769058585,0.08575973210208518,-1.1097238750647092
11.0,0.009629851661669558,0.0658354419670416,0.0922512238286049,-1.2173488622081672
11.1,0.012899684113901789,0.06554965093878141,0.09892963194020744,-1.3143306996423658
11.2,0.016612946772239,0.06527524059841192,0.10615655191899513,-1.4632732829030166
11.3,0.019652642426550782,0.06501206248146207,0.11165474369724163,-1.6064424060721167
11.4,0.02265998300781211,0.06476107838062753,0.11765257873135529,-1.7135527817608445
11.5,0.024839956544637765,0.06452048630275926,0.12218221569645546,-1.7238749254576111
11.6,0.028355965737190285,0.064295705154905,0.1290033360991136,-1.8615107387097556
11.7,0.0319390245488235,0.06408840546414857,0.13637240534095652,-1.942881750246567
11.8,0.03213021247753139,0.06388477612351502,0.1389279025843987,-1.742881750246567
11.9,0.03579035954953592,0.06370033409132195,0.14600169320127357,-1.8941526399401274
12.0,0.03976188334060707,0.06353812388407518,0.153835052568903,-2.036748873280707
12.1,0.04394795831215858,0.0634010327525433,0.16265619095835432,-2.1367297798533107
12.2,0.04781550852181113,0.06328888542905672,0.17059025034470635,-2.2302805152237237
12.3,0.05163943967077805,0.06320283260282115,0.17927788118957583,-2.2616238358217315
12.4,0.05739886302967825,0.06315815973555725,0.1928374892721006,-2.258015362910537
12.5,0.06272797843923042,0.06315472991221867,0.20598561471963947,-2.316633859649455
12.6,0.06388325756577151,0.06316054495922777,0.21146377021233875,-2.1506959943246704
12.7,0.05056013037735768,0.0630711625437434,0.18838512444269634,-1.9506959943246704
12.8,0.033677411651683316,0.06289478777975961,0.1533360453653277,-1.7506959943246705
12.9,0.020137980282050286,0.06267561946225277,0.12010826559713941,-1.5506959943246705
13.0,0.014974541879584718,0.06244790625156494,0.0965783852107486,-1.3506959943246706
13.1,0.015829510759791783,0.062224470701667214,0.09548231883299825,-1.1506959943246706
13.2,0.0173990635956562,0.062006819651908705,0.10061652921439058,-0.9506959943246707
13.3,0.019058633147598335,0.06179537307173155,0.10645709321063185,-0.7506959943246707
13.4,0.01993743961364615,0.06158844890712446,0.10493287180849063,-0.5506959943246708
13.5,0.020945176479641257,0.06138639393311226,0.10437510232552141,-0.35069599432467075
13.6,0.02175112048534728,0.06118872534417989,0.09502195672241634,-0.15069599432467073
13.7,0.02311213521159054,0.06099696927085292,0.09631974259988642,0.04930400567532928
13.8,0.024341790094633567,0.060810877435430295,0.10989203597220164,0.2493040056753293
13.9,0.02503852986240428,0.060628945551301106,0.1067879029103706,0.4493040056753293
14.0,0.027359114306745515,0.0604562603109386,0.09201474195393033,0.34618660621425373
14.1,0.027035276044270674,0.06028450418143151,0.10640767143079308,0.2896256794289033
14.2,0.029078558590482702,0.06012140219274206,0.09614216127202792,0.08962567942890332
14.3,0.027978752946903218,0.059956487534956866,0.11122802776025528,-0.06677403593310027
14.4,0.02811151148195195,0.05979385036224401,0.11377545476845985,-0.1248073986289103
14.5,0.028943409054303534,0.05963576656800065,0.10784239268505447,-0.14938536354666618
14.6,0.030485288704434784,0.059484712418435885,0.09952377859649403,-0.15089354355838638
14.7,0.03185451241022892,0.059340229533527286,0.09493546870815642,-0.13643651024469003
14.8,0.035723050796612026,0.05921227125823472,0.08119755369079394,-0.029512194007613735
14.9,0.03183253315237816,0.05907083020389292,0.09984601781674923,-0.07772918584490304
15.0,0.03137932187589469,0.05892932184727657,0.10359216160520361,-0.0937063665172595
15.1,0.031657263372494304,0.0587903407128579,0.10497942063950325,-0.08852146738140879
15.2,0.030596920440688565,0.05864916317613595,0.11161670322870024,-0.1609947986003618
15.3,0.03075349118161643,0.05851003361200534,0.11337639978371275,-0.1693658113219174
15.4,0.030014364129556825,0.05836988744794648,0.1174085048158962,-0.24400839181580808
15.5,0.029726606228376386,0.05823026650448903,0.12004451543167136,-0.2260137228786991
15.6,0.03047878959866185,0.05809460492178713,0.11722430986138532,-0.18198629556355658
15.7,0.028747019489004016,0.057954724147465914,0.12531711287290123,-0.249509816493034
15.8,0.035708404286975595,0.05784083618026602,0.10078434499352316,-0.14990386517118937
15.9,0.0370309045110088,0.0577334002952183,0.09827225150138738,-0.12095311360749111
16.0,0.03836072824529172,0.057632547309741086,0.09617235457566241,-0.09838213996021489
16.1,0.03925335602468724,0.057536513249620676,0.09554775050316394,-0.08602326197324556
16.2,0.03256229866602977,0.05741568218040806,0.11567477718046663,-0.1158805521669832
16.3,0.029573797410721307,0.057286141122778196,0.12553307868147617,-0.10415120664480144
16.4,0.027777683647083183,0.05715239682793925,0.13392264369162096,-0.11662666741900213
16.5,0.027491301235625144,0.05701912446873387,0.13583486602598804,-0.07691346916466098
16.6,0.03879084605731756,0.056926793051468395,0.10691725507076015,0.03466261826510858
16.7,0.031288489856750014,0.05680771701289248,0.12846116319562395,0.009636390580219645
16.8,0.030555103297498738,0.056687431696695274,0.13312067451248266,-0.02792766280681505
16.9,0.026795368046051964,0.05655704022465416,0.14446616380775731,-0.01881928690588411
17.0,0.028625976644520615,0.05643317461779931,0.13942056635223354,-0.06577640913602269
17.1,0.021768876022463184,0.056292543497195105,0.16170062667687637,-0.09098911124065343
17.2,0.030750747296766356,0.05617761678672976,0.1375999684383456,-0.13365452483903123
17.3,0.023157328713372626,0.056042680776002794,0.16020247831981843,-0.15962480064868087
17.4,0.023207514262147677,0.05590909527405748,0.1605541365740201,-0.15195114058053974
17.5,0.024026514453156227,0.05577870356409925,0.15906276640194747,-0.1258493153719038
17.6,0.02636049233732859,0.055655496519186644,0.15408758740280049,-0.10057798059232038
17.7,0.029670379764727285,0.055542845830775525,0.14680261969080022,-0.06356282245644945
17.8,0.03224799078777456,0.05543932303553007,0.1421090356448434,-0.0754587415141229
17.9,0.04395985938747503,0.05538180171803533,0.11568975210873468,-0.02862978229772524
18.0,0.03425950018440166,0.05528675160107376,0.13941048927557265,-0.049495219598115744
18.1,0.03322401270741646,0.05518909319985197,0.14320186285306122,-0.06405599644770632
18.2,0.029081670167068873,0.055079466120009433,0.15356416318767263,-0.1294452118163423
18.3,0.029266485085707433,0.054971358075076776,0.1542375616048696,-0.12070373931440238
18.4,0.0308234820521233,0.05486884932465581,0.15174740665958958,-0.11340578036562066
18.5,0.03515134576662261,0.05478134878559035,0.14286714805424322,-0.07891716077610225
18.6,0.03938543439274281,0.054710160286481166,0.1344526224125035,-0.04855847963481838
18.7,0.04210836760547273,0.05465049962328066,0.12943873016457524,-0.016611615479404776
18.8,0.042140769655189696,0.054591542476055126,0.13061272715384042,-0.02887639845856059
18.9,0.04546752244214438,0.05454728347694746,0.1244568108627461,-0.038423686363206415
19.0,0.047442843636497735,0.054512315502450365,0.12120676602912961,-0.04657359893781846
19.1,0.048873630365017844,0.0544843132531951,0.11908007591569265,-0.050046167398091305
19.2,0.049889498240930016,0.054461386199169605,0.1177968096169053,-0.04965050841217312
19.3,0.050631308243608,0.05444223568195684,0.11705846717096577,-0.04725229978464638
19.4,0.05118900072140152,0.05442596502762177,0.1166748255539238,-0.04461022008157209
19.5,0.05162291674542803,0.05441195877961632,0.11651548677560872,-0.04272401022110965
19.6,0.06169321221513576,0.05445157921048968,0.09550185157725158,-0.046120014973749374
19.7,0.050409678307594984,0.05443181985262213,0.12056725785838025,-0.06358019224981057
19.8,0.04710177353998833,0.05439728113224178,0.12836124263091286,-0.0917120248618762
19.9,0.04504954232261015,0.054354326626930675,0.13337714941023587,-0.11675712009334811
20.0,0.04313994711177839,0.05430401581960366,0.13789596899412884,-0.09176332841738703
20.1,0.04404872478760645,0.054257792478955395,0.13634738870917074,-0.07471372779887027
20.2,0.04325135222824302,0.05420880954181968,0.13843835011389644,-0.052864419674705364
20.3,0.04353663086616903,0.05416139149310638,0.13821633692440694,-0.027116059861856744
20.4,0.04444132822200472,0.054118002257116195,0.13660890857288083,-0.018789676189102808
20.5,0.046693444552678626,0.05408425874853755,0.13204137820897383,-0.022020109079600524
20.6,0.04852384636398719,0.0540586479328531,0.1283385735608636,-0.029817212968069676
20.7,0.04811582155943883,0.05403150986417662,0.12945844423466124,-0.05265100870206907
20.8,0.0470629295640761,0.05400015844826712,0.1318421911487852,-0.061665600715670614
20.9,0.061485062073887854,0.05403843981140051,0.10082042217201223,-0.033434318074354055
21.0,0.05959277387796205,0.054066241159023504,0.10489716359268164,-0.07224069249078116
21.1,0.04801438557526581,0.054039157830092194,0.12966411553761764,-0.08987625894366026
21.2,0.046561482702669355,0.05400631618535402,0.1325923473585121,-0.08001979250821896
21.3,0.04647500261485212,0.053973413282284735,0.13254289148236786,-0.0596437741319225
21.4,0.047833299315961565,0.05394634640816209,0.12934472054891172,-0.0524878532618572
21.5,0.048059473952537596,0.053920453351275904,0.1285432435185634,-0.0443324610956535
21.6,0.048292475671594635,0.053895752017377244,0.12770783491263155,-0.06219795424176906
21.7,0.059898040076123905,0.053924944668470635,0.10239871950568366,-0.08722590064094993
21.8,0.0483988430415063,0.05390088907050189,0.12654576316100175,-0.10566515218401906
21.9,0.046506409809562506,0.05386943118039353,0.13002471212767894,-0.08628986838425363
22.0,0.045310282422469726,0.05383360481112648,0.13197476641350434,-0.09665882631197714
22.1,0.04583571310160313,0.05380009311026827,0.1301687070239625,-0.09120072539958003
22.2,0.04761268730198105,0.05377381819304272,0.12561652920426872,-0.06866527046825446
22.3,0.049307914802049664,0.0537546198903543,0.12119018480491285,-0.04744036436170788
22.4,0.049860941047611844,0.0537378643286443,0.11916384096922066,-0.0416401993096672
22.5,0.050569876726775397,0.05372419767067137,0.11675752524288617,-0.046502570317877114
22.6,0.051295004223199187,0.05371369100506783,0.11425934915055341,-0.05226818209479121
22.7,0.05183284723442967,0.05370554979837548,0.11210480311802289,-0.0572300212789319
22.8,0.050702028267915505,0.053692743295687136,0.11347324659197615,-0.09091281617218758
22.9,0.05042201820130339,0.05367889388499404,0.11295134533192232,-0.09959776107258926
23.0,0.05073728838520654,0.053666453289245256,0.11110525145108009,-0.08295814392426606
23.1,0.05108615220115614,0.05365555057909442,0.10913520366300275,-0.061221401410795226
23.2,0.05048220999444485,0.05364227522806932,0.10915252532325721,-0.07692749189126612
23.3,0.049975650282933326,0.053627074310155454,0.10890096793306926,-0.10244743199534394
23.4,0.049688699723054654,0.053610859220279215,0.10813491581093698,-0.10644908251731569
23.5,0.049776767071697266,0.053595125036441545,0.10652273476461609,-0.10055823273747146
