Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.1,0.1291837524176954,0.1291837524176954,0.04443812583361619,3.85
0.2,0.15943033799884718,0.14430704520827128,0.17181466240504123,3.85
0.3,0.18297991921481385,0.15719800321045216,0.33,3.5890273661163437
0.4,0.19283418063701316,0.1661070475670924,0.33,2.51588671658849
0.5,0.19445231548882633,0.1717761011514392,0.33,1.6975605698624603
0.6,0.19302763785716356,0.1753180239357266,0.33,1.0545507098423847
0.7,0.1908415148009599,0.17753566548790278,0.33,0.5460104191635589
0.8,0.18746338137297552,0.17877662997353688,0.33,0.17376066355413933
0.9,0.18399420480851145,0.1793563605107563,0.33,-0.10317039567782782
1.0,0.1805567022351632,0.17947639468319698,0.33,-0.28582249347433747
1.1,0.17709192769852658,0.17925962495731784,0.33,-0.3984874629893955
1.2,0.17345660335517757,0.17877603982380616,0.33,-0.4581136274397801
1.3,0.16949372580618322,0.17806201566860438,0.33,-0.47839544490937763
1.4,0.1650640917315855,0.1771335925302459,0.33,-0.47099903006523647
1.5,0.16005658353207816,0.1759951252637014,0.33,-0.44568853421204485
1.6,0.1543887559536535,0.1746447271818234,0.33,-0.41026077116940485
1.7,0.14800159184478404,0.17307748392670344,0.33,-0.3707195948038864
1.8,0.1408529483097177,0.171287231947982,0.33,-0.3315522973434524
1.9,0.13291166068155422,0.16926746503922266,0.33,-0.2960483256869768
2.0,0.12415310639654391,0.16701174710708871,0.33,-0.26663269310791815
2.1,0.11455662864613254,0.16451388432323363,0.33,-0.2452200192631726
2.2,0.10410460021798214,0.16176800777299494,0.3117813362935639,-0.23360729215134857
2.3,0.0946469105637713,0.15884969919868086,0.28357963685957177,-0.2017519833887
2.4,0.08710236608220182,0.15586022698549423,0.26094906435584225,-0.2094165762088895
2.5,0.0811713840638097,0.15287267326862686,0.2433094605674702,-0.16401869344601216
2.6,0.07575315156485543,0.1499065378184818,0.2270215622726673,-0.18303839741585648
2.7,0.07142038965363949,0.14699964344200614,0.21394734379082095,-0.21652106948152472
2.8,0.06766640696273159,0.14416631356774637,0.20255263185449346,-0.26537590118283555
2.9,0.06450547458697836,0.1414193880856509,0.1929432912310856,-0.307929182210672
3.0,0.06149386889549834,0.1387552041126458,0.18361557549789656,-0.3877352288049951
3.1,0.058353874344569394,0.13616161282980463,0.17402597131703762,-0.4353120765842831
3.2,0.05555884624997354,0.13364277637418492,0.1654550455824812,-0.4845614484089471
3.3,0.05385590608381788,0.131224992425992,0.16021864211325065,-0.5172715356277173
3.4,0.05122854213315926,0.12887215565267338,0.15197005457249024,-0.5982292491046386
3.5,0.049211972753389455,0.12659615042697955,0.1453083507486716,-0.7112173617773094
3.6,0.04709395427228888,0.12438775608934925,0.13845955174795524,-0.8008660008786241
3.7,0.04511950114880212,0.12224537082068582,0.13198274876355653,-0.8952089130230926
3.8,0.04295632188380386,0.1201588169012942,0.12468744358651972,-1.0217611609883424
3.9,0.042021742838961755,0.11815530218174722,0.1210720916280859,-1.129556703500846
4.0,0.04249675909523985,0.11626383860458453,0.12124652154193566,-1.2570367734238046
4.1,0.043175030987810184,0.11448118476027297,0.12207858022400526,-1.3629422367080553
4.2,0.042916327906310246,0.11277725959708337,0.12166236303794531,-1.333322267266147
4.3,0.04266341217856159,0.11114670500595496,0.12045306398213496,-1.3795753918363558
4.4,0.04287044369381436,0.10959497179431542,0.12086383021890429,-1.3954710136910096
4.5,0.04369597841355295,0.10813054971918737,0.12351072570493317,-1.3666671223316502
