Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.0,0.10023186929830316,0.10023186929830316,-0.006073479183553461,-3.85
0.1,0.13023150968507952,0.11523168949169134,-0.03486807107344855,-3.85
0.2,0.1607180076886573,0.13039379555734665,-0.15802760294085483,-3.85
0.3,0.18712701998615502,0.14457710166454874,-0.2985848536509339,-3.85
0.4,0.20374477087276302,0.15641063550619158,-0.33,-3.2136586219992584
0.5,0.2122135335381222,0.16571111851151335,-0.33,-2.386142051618297
0.6,0.21599887795452402,0.17289508414622917,-0.33,-1.6302691617072118
0.7,0.21640683830891863,0.17833405341656536,-0.33,-1.097507020076185
0.8,0.2153194491954869,0.1824435418364455,-0.33,-0.7001541717602238
0.9,0.21333335686615237,0.18553252333941622,-0.33,-0.4058231545467135
1.0,0.2107392581618344,0.1878240446869088,-0.33,-0.19386094171226678
1.1,0.20766600177933597,0.1894775411112777,-0.33,-0.04762167735835248
1.2,0.2041332422071775,0.19060490273403924,-0.33,0.04698133148447297
1.2,0.17117994313405638,0.18921740561975472,-0.33,0.052858098211818354
1.4,0.1956634004427166,0.18964713860795218,-0.33,0.13568157386416904
1.5,0.19056400854855127,0.18970444297923963,-0.33,0.1367403863300703
1.6,0.1848106320420702,0.18941657174764145,-0.33,0.12106742588802759
1.7,0.1783534568274271,0.18880195425207397,-0.33,0.09682064529271499
1.8,0.1711512520179402,0.18787296992396169,-0.33,0.06695182601844833
1.9,0.16316926632657022,0.1866377847440921,-0.33,0.033182602655971886
2.0,0.1543787909887189,0.1851016421843124,-0.33,-0.0034091672621579428
2.1,0.14475652866892622,0.1832677733881585,-0.33,-0.047814761909331475
2.2,0.1342846294191793,0.18113807147646374,-0.33,-0.08909750301255719
2.3,0.12294942891892909,0.1787135447032331,-0.33,-0.13382841271252535
2.4,0.110743161095272,0.17599472935891466,-0.33,-0.18432015627210824
2.5,0.09766765623354023,0.1729821496233233,-0.29242062084651804,-0.25223315684788844
2.6,0.08657540292420383,0.16978189974557817,-0.25888594191127,-0.3218421156967257
2.7,0.07793865324075104,0.1665017837989772,-0.23274080356993093,-0.3837428034817614
2.8,0.07125786721655675,0.1632175108133765,-0.21250512472016136,-0.43596760687772523
2.9,0.06587526589637085,0.15997276931614296,-0.19620887567028752,-0.47927631612330807
3.0,0.0612141506515951,0.1567870074237382,-0.18209943616471458,-0.5188934530984769
3.1,0.056615556074717605,0.1536566495690813,-0.16815845927858328,-0.5644428231761053
3.2,0.05337915054994296,0.15061793747759225,-0.15827756301550927,-0.6102295541926748
3.3,0.04999884216989749,0.1476585523214836,-0.14794200621284337,-0.6628062132599735
3.4,0.0474425184405165,0.14479523706774167,-0.13999952219038408,-0.7244673716776339
3.5,0.04511682006737609,0.14202639215106483,-0.13266175680920528,-0.7986162272033225
3.6,0.043927894052396076,0.13937508139164134,-0.1285591274217009,-0.8866834296035814
3.7,0.041908636796156036,0.13681017495491804,-0.1218804533113845,-0.9918586478003478
3.8,0.04067987028017453,0.13434529534787334,-0.11768203833818558,-1.07213058997429
3.9,0.039922590388543865,0.1319847277238901,-0.11510706980350416,-1.119564612019698
3.9,0.038902896650983496,0.1297144391611363,-0.11223025813887968,-1.1116933439395855
4.0,0.03934543751441828,0.1275627962647859,-0.11268228705798534,-1.2093800937359753
4.1,0.03941855270046236,0.125512930135383,-0.11241448430286974,-1.2624615093172111
4.2,0.03951333575370264,0.12355839389943574,-0.1119908228985203,-1.3358454256324763
4.3,0.040040364983016184,0.12170243770129309,-0.11293377935116804,-1.3907155832142064
4.4,0.04108731692238875,0.11994993507566473,-0.11577525583846923,-1.4012919248387328
4.5,0.04253224637696486,0.11830275020973494,-0.12024063241348404,-1.3648599452133294
4.6,0.0442340784257025,0.11675965288090094,-0.12587476266878578,-1.2886817905397574
4.7,0.04612414438226083,0.11531811189113277,-0.13234379544327543,-1.1850845239531622
4.8,0.04803213062033119,0.11397239226571675,-0.13906434705224946,-1.0602119694779533
4.9,0.04997333673115279,0.11271750882386254,-0.14592064430597088,-0.9259999732485108
5.0,0.05201521694478697,0.11155015705695726,-0.15302247374993824,-0.7886505463350155
5.1,0.05400133432004926,0.11046433021286466,-0.1598016501698329,-0.6603113929500696
5.2,0.05614658444776749,0.10945844603202952,-0.16688625055213982,-0.5436796321836189
5.3,0.05828511228842953,0.10852802178214589,-0.17375684546011083,-0.4486023048100578
5.4,0.06057541327897666,0.10767172520173215,-0.18094979162661634,-0.3698938990972907
5.5,0.06280122177014952,0.10688452338714298,-0.18779013366076097,-0.3228990201474731
5.6,0.06513558085305937,0.10616471403310705,-0.1949066562812697,-0.2862334267028097
5.7,0.06753647265709059,0.10550999807758135,-0.20217587448872762,-0.2617212452199547
5.8,0.06998094205728084,0.10491784714390968,-0.20955597145911958,-0.2428651087828944
5.9,0.07247385517447484,0.10438597842309928,-0.21706657605690907,-0.2286075246418471
6.0,0.07490194269178817,0.10391042945969103,-0.22437414517198945,-0.21736158858443716
6.1,0.07724449788127082,0.10348716070447801,-0.23142082027846728,-0.20781403398508808
6.2,0.07942306816487549,0.10311115925854673,-0.23797323128622297,-0.19939405160546336
6.2,0.0559082076591884,0.10238496000317199,-0.16751434951639937,-0.2003153321133007
6.4,0.08921324972095712,0.10218538863525964,-0.2674244617076229,-0.1604494233027745
6.5,0.09139003217334953,0.10202426391194755,-0.27395074541237924,-0.16001615175361164
6.6,0.09138891006779663,0.10186786164953356,-0.27395737796767905,-0.15632702164324158
