Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
0.1,0.10023817762766207,0.10023817762766207,0.010023817762766209,0.2
0.1,0.10134002993543345,0.10079060948677034,0.010134002993543346,0.23423370508491093
0.2,0.10279512865711116,0.10146318280877603,0.020559025731422233,0.43423370508491094
0.2,0.10464399481412802,0.10226766112476682,0.020928798962825606,0.4638009044796371
0.3,0.10686059494948273,0.10320260151825436,0.03205817848484482,0.6638009044796371
0.3,0.10936381292660483,0.10425475878708798,0.03280914387798144,0.6767091565826481
0.4,0.11233572440146578,0.1054471047867301,0.04493428976058631,0.8767091565826481
0.4,0.11538674629799557,0.10674018958232383,0.046154698519198234,0.871521590406201
0.5,0.11910269919299275,0.10818358754739299,0.05955134959649638,1.071521590406201
0.5,0.12321749679812573,0.10977966526129332,0.061608748399062864,1.067002980063044
0.6,0.1269832938786917,0.11145341708253081,0.07618997632721501,1.233307446968126
0.6,0.13045466100978767,0.11315878392487438,0.0782727966058726,1.173139154909284
0.7,0.13562134963794473,0.11504249215963457,0.0949349447465613,1.3490928373454651
0.7,0.13885870823409666,0.1169046668634431,0.09720109576386765,1.2769826275705216
0.8,0.14472420242961306,0.11896187362658793,0.11577936194369046,1.4348423978990887
0.8,0.14730438069521926,0.12092804968844756,0.11784350455617541,1.3473645545022246
0.9,0.15384424933596147,0.12310816484533661,0.13845982440236532,1.485628081137771
0.9,0.16081772009051376,0.12550074886276855,0.1447359480814624,1.4564769208324504
1.0,0.16249905688946245,0.12771551998629968,0.16249905688946245,1.5003567451721997
1.0,0.17013137437022316,0.13016499364405706,0.17013137437022316,1.4654488297527655
1.1,0.17083629318441265,0.13238535929628553,0.18791992250285394,1.463051016025168
1.1,0.16826913036955746,0.13422471841035602,0.18509604340651323,1.3245428325891717
1.2,0.1766946697392181,0.1363465943239025,0.21203360368706173,1.393933038382977
1.2,0.17222462321520193,0.13802783201636903,0.20666954785824232,1.242883474084086
1.3,0.18125964641271194,0.1400136332340529,0.23563754033652554,1.2871165620634006
1.3,0.17511636553029863,0.14152482505275535,0.22765127518938824,1.1123722272921437
1.4,0.184796592755648,0.1433605864860217,0.2587152298579072,1.1305588404164577
1.4,0.17711984146571683,0.144701959422077,0.24796777805200354,0.9398044446366556
1.5,0.18713999105899126,0.1463703114270192,0.2807099865884869,0.9345394057558184
1.5,0.19729540964086134,0.1483497278522827,0.295943114461292,0.8696244715976023
1.6,0.18592160189461548,0.14970897517284942,0.2974745630313848,0.720069835822427
1.6,0.1704017615496834,0.15039872578890975,0.27264281847949345,0.5381408640237356
1.7,0.18047891580379616,0.1513980799341239,0.30681415686645347,0.49283246181114493
1.7,0.16414822873037163,0.15178837193419287,0.2790519888416318,0.3095902288065307
1.8,0.17431416887720208,0.15247815436243103,0.31376550397896374,0.2471233942083674
1.8,0.1576181690167868,0.15262327000805606,0.2837127042302162,0.09452178998526733
1.9,0.1679046473136681,0.15305634206517854,0.3190188298959694,0.019921120477956952
1.9,0.15015493250807843,0.152980694178633,0.285294371765349,-0.10734914978519856
2.0,0.16056335797541263,0.15317981037854264,0.32112671595082526,-0.18973738089270625
2.0,0.17100155175722032,0.15365054903091155,0.33,-0.2571281769851894
2.1,0.1531376816689439,0.15363806044004702,0.3062753633378878,-0.37160314258964355
2.1,0.13282450332513687,0.15317536999967207,0.26564900665027374,-0.46518799834112134
2.2,0.14339432028911722,0.15295500767414535,0.28678864057823444,-0.5206875804184967
2.2,0.12630849895479432,0.15240115387671038,0.25261699790958864,-0.5847239946131499
2.3,0.1367966672382464,0.15207178444533015,0.2735933344764928,-0.6256874287041
2.3,0.1221936328213195,0.1514849344639724,0.244387265642639,-0.6455067400878367
2.4,0.13252813534191332,0.151106361980538,0.26505627068382664,-0.6722966582943437
2.4,0.14274372161349244,0.1509368661972034,0.2854874432269849,-0.695538821564216
2.5,0.12885442611605827,0.15051859108486437,0.25770885223211654,-0.6742264667772901
2.5,0.13885084097734496,0.15029411318388847,0.2777016819546899,-0.6867707405140642
2.6,0.122642915626348,0.14980099921391826,0.245285831252696,-0.6381250274961766
2.6,0.10590278550173592,0.14907875484615324,0.21180557100347183,-0.5704581820005652
2.7,0.11550458195930968,0.14851554877434817,0.23100916391861936,-0.5625319373868959
2.7,0.12496834179987577,0.14811351393333533,0.24993668359975155,-0.5566628867545305
2.8,0.11236086124394948,0.1475408150409555,0.22472172248789896,-0.4842345984968278
2.8,0.0985280058620739,0.14680914685408597,0.1970560117241478,-0.39602424360135147
2.9,0.10754308915768822,0.14621117566106975,0.21508617831537644,-0.37792283907487834
2.9,0.09634652853183479,0.145496297096328,0.19269305706366957,-0.3117534290849806
3.0,0.1050643983341542,0.14490502623047408,0.2101287966683084,-0.2927542933449316
3.0,0.09494392653649031,0.14421424341181738,0.18988785307298062,-0.21782350350053015
3.1,0.1033639193560056,0.14363826263125276,0.2067278387120112,-0.20018119401898943
3.1,0.09341989048963112,0.14296831681125582,0.18683978097926224,-0.12431083228154505
3.2,0.10153944590917585,0.14240488415746957,0.2030788918183517,-0.10910991877090626
3.2,0.09075241988648916,0.14174264292664254,0.18150483977297832,-0.054786577304593465
3.3,0.09856884190797313,0.14117846498016828,0.19713768381594626,-0.042797700570562425
3.3,0.08851146142015112,0.14052782600129468,0.17702292284030224,-0.006799187030511522
3.4,0.09602137908420248,0.13996762511403066,0.19204275816840496,0.0016863774298975232
3.4,0.1033770793876649,0.1394990795830307,0.2067541587753298,0.007806248032634078
3.5,0.09306011713134135,0.13893694343417584,0.1861202342626827,0.026896666682222903
3.5,0.08020747574776942,0.13827369145870466,0.16041495149553883,0.03562962192489172
3.6,0.08709862780874321,0.1376850423739344,0.17419725561748642,0.03711582746115727
3.6,0.07666400411566224,0.13702374606485013,0.15332800823132448,0.03922383269193929
3.7,0.08324591063812505,0.13643034173256854,0.1664918212762501,0.03753426089039191
3.7,0.07436984663376561,0.13578088761601662,0.14873969326753123,0.030154257084478275
3.8,0.08064528611677921,0.13519373362527143,0.16129057223355842,0.026028922838383095
3.8,0.07185421878998843,0.13455403676900707,0.14370843757997687,0.015952400139905065
3.9,0.07782778560540005,0.13397136318523706,0.1556555712108001,0.009790398481978602
3.9,0.06915440177077457,0.13333990905836207,0.13830880354154915,-0.0023124841693397125
4.0,0.07483242895142263,0.13276053142057317,0.14966485790284526,-0.00999375814461334
