Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
7.0,0.01522820918281212,0.08072778309295661,0.03045641836562424,-0.1052606980891243
7.1,0.016218229533324895,0.08045454060518539,0.03243645906664979,-0.11134253051850806
7.1,0.014750864293913722,0.08018222640908321,0.029501728587827444,-0.10637763035872894
7.2,0.015715378905008376,0.07991406243142657,0.03143075781001675,-0.11297803854116073
7.2,0.01696724030458798,0.07965048430018712,0.03393448060917596,-0.12124270566845419
7.3,0.015241603025918024,0.07938726199558307,0.030483206051836048,-0.11549101400899697
7.3,0.01387680563212533,0.07912505478560324,0.02775361126425066,-0.1239023511023688
7.4,0.014847806570330984,0.07886673153213619,0.029695613140661967,-0.13243477569926798
7.4,0.013697049088363231,0.07860964163130432,0.027394098176726462,-0.1276780054251978
7.5,0.01459736880494684,0.0783562365537013,0.02919473760989368,-0.13408865261127223
7.5,0.013293630762703923,0.07810384035668294,0.026587261525407847,-0.1265543483846927
7.6,0.014171642217508265,0.07785498188648964,0.02834328443501653,-0.13307821764406452
7.6,0.012908999306583513,0.07760715423164836,0.025817998613167026,-0.1258558880346763
7.7,0.013771227426717648,0.0773627320618306,0.027542454853435296,-0.1326492482956806
7.7,0.012555408074916402,0.07711936513972054,0.025110816149832803,-0.1258318654621351
7.8,0.013403418068182602,0.07687928040810899,0.026806836136365204,-0.13289884272410107
7.8,0.014498888778189795,0.07664278642904598,0.02899777755637959,-0.14195437873207728
7.9,0.013066118238721789,0.07640693218468839,0.026132236477443577,-0.1337292710302927
7.9,0.014142404363914503,0.07617453703758324,0.028284808727829007,-0.143027064290202
8.0,0.012370133414714256,0.07594241547754417,0.024740266829428512,-0.13802892379952442
8.0,0.010876224577512514,0.07571105448759068,0.021752449155025028,-0.13371898845835978
8.1,0.011644766838637476,0.07548256146518735,0.023289533677274953,-0.1412671527778319
8.1,0.01268786823417209,0.07525722555964065,0.02537573646834418,-0.15061941547714827
8.2,0.011472348997547607,0.07503278001605838,0.022944697995095215,-0.1453281293378505
8.2,0.010336198166417213,0.07480939017426128,0.020672396332834426,-0.13811125736639834
8.3,0.01112174660067277,0.07458871546720253,0.02224349320134554,-0.14685339219768156
8.3,0.012137732639319311,0.07437099184234149,0.024275465278638622,-0.1565228048584837
8.4,0.011032346068847473,0.07415420435979121,0.022064692137694946,-0.16426050413302265
8.4,0.012037065981927829,0.07394028547914822,0.024074131963855657,-0.17314400145747405
8.5,0.010735052511621017,0.0737270907341687,0.021470105023242033,-0.17029421226661853
8.5,0.009564291405477817,0.07351483679074415,0.019128582810955634,-0.16102126597186775
8.6,0.010314461638112508,0.07330503838176343,0.020628923276225015,-0.1671907962135789
8.6,0.009556678062338942,0.07309647826320914,0.019113356124677884,-0.15993818306271454
8.7,0.010348081923770056,0.07289034990703579,0.02069616384754011,-0.16579489377076045
8.7,0.00960907534403007,0.07268542299896243,0.01921815068806014,-0.1529489937139375
8.8,0.010392813596739084,0.07248286968345691,0.02078562719347817,-0.15902924118894068
8.8,0.009638433319583913,0.07228145652148354,0.019276866639167826,-0.14711207318310304
8.9,0.0104135795463795,0.07208235879508379,0.020827159092759,-0.15384625896465987
8.9,0.01137680328574984,0.07188575898225623,0.02275360657149968,-0.1636070973318517
9.0,0.010412920907062383,0.07168999963497417,0.020825841814124765,-0.1520738053492517
9.0,0.00937754423973741,0.0714950845165521,0.01875508847947482,-0.14407235654377495
9.1,0.010103225455053242,0.07130233193171295,0.020206450910106484,-0.15178822774128292
9.1,0.00936138808930658,0.07111061719575074,0.01872277617861316,-0.1587550308921979
9.2,0.008437832720033341,0.0709198466230885,0.016875665440066683,-0.14794265471407544
9.2,0.009194306175155315,0.07073114188377662,0.01838861235031063,-0.15488004986753753
9.3,0.010134485784185614,0.07054466204309114,0.02026897156837123,-0.16474689915250337
9.3,0.009230705811256484,0.07035902519312562,0.01846141162251297,-0.15333723663534476
9.4,0.010164936173315858,0.07017556667043506,0.020329872346631715,-0.16364819085437066
9.4,0.01109612646348832,0.06999432454829163,0.02219225292697664,-0.1746371701650096
9.5,0.008261863152741692,0.06981245900035109,0.016523726305483384,-0.14668998799843355
9.5,0.00896636173575068,0.06963248653805233,0.01793272347150136,-0.15497769565284802
9.6,0.009889771780926992,0.06945458255396106,0.019779543561853984,-0.16594025816350289
9.6,0.009133423024366656,0.06927753430884252,0.018266846048733312,-0.1567163333792797
9.7,0.009872821590855192,0.06910238881951648,0.019745643181710383,-0.16614930698060965
9.7,0.009152508843490408,0.06892809169009641,0.018305017686980816,-0.15806874536960622
9.8,0.009884061909321422,0.06875565469759126,0.019768123818642843,-0.16784072271756184
9.8,0.0091516224317689,0.06858402540618275,0.0183032448635378,-0.16096508926133718
9.9,0.009878571754418272,0.06841421631238714,0.019757143508836544,-0.17112539445745878
9.9,0.010786099360730146,0.06824638811580494,0.02157219872146029,-0.1838199264946524
10.0,0.009864867792938143,0.06807913205587801,0.019729735585876287,-0.17381575941956146
10.0,0.010768744204235637,0.06791381757530714,0.021537488408471275,-0.1867906578964774
10.1,0.009598712976109857,0.06774887180525954,0.019197425952219713,-0.17921015539460305
10.1,0.008564311497548873,0.06758446978419903,0.017128622995097747,-0.17326149612254388
10.2,0.009248861128319153,0.06742172783187646,0.018497722256638306,-0.18378132480622428
10.2,0.008841480426486175,0.06725991833936135,0.01768296085297235,-0.19208011450060278
10.3,0.009567607565408226,0.06709977881089833,0.019135215130816452,-0.20191219797332177
10.3,0.008885766242157192,0.06694035495081598,0.017771532484314383,-0.18949145956540653
10.4,0.009604117014303002,0.06678256700128452,0.019208234028606004,-0.1987081388866011
10.4,0.008905321848672213,0.066625456212903,0.017810643697344426,-0.18594264276575612
10.5,0.009620866842929732,0.06646995049445803,0.019241733685859463,-0.19528710910598457
10.5,0.008901307673552098,0.0663150830352744,0.017802615347104197,-0.18173337401291634
10.6,0.009614915651133794,0.06616179021897814,0.01922983130226759,-0.19129850686836597
10.6,0.010505180737446078,0.06601022276918958,0.021010361474892155,-0.20414671391900294
10.7,0.009620960850227159,0.06585909656674445,0.019241921700454318,-0.19005798974272856
10.7,0.01051026658226948,0.06570966706089056,0.02102053316453896,-0.20309165678059538
10.8,0.009382556321501536,0.06556049322009222,0.01876511264300307,-0.19080959882855172
10.8,0.010271378638316547,0.06541297408661088,0.020542757276633093,-0.20382292208602082
10.9,0.009062630479827442,0.06526565821764187,0.018125260959654884,-0.19024666214005884
10.9,0.00995138280974506,0.06511995145955325,0.01990276561949012,-0.20318924852821452
11.0,0.008935291351773773,0.06497457574572928,0.017870582703547546,-0.19623368732625873
11.0,0.008027799579489053,0.06482965685312433,0.016055599158978105,-0.20287982766755946
11.1,0.00871890732692204,0.06468612622061513,0.01743781465384408,-0.2143028141007529
11.1,0.009608678005663663,0.06454413445155298,0.019217356011327326,-0.22670673682419984
11.2,0.008919131750014802,0.06440265879637612,0.017838263500029605,-0.22317425803478239
11.2,0.008135230055118042,0.06426167107200777,0.016270460110236085,-0.2269839842176334
11.3,0.008835593567339955,0.06412203522554226,0.01767118713467991,-0.23728098471257877
11.3,0.00972785812149971,0.06398389912953756,0.01945571624299942,-0.24904954705876303
11.4,0.00895586039471979,0.06384618438468903,0.01791172078943958,-0.24379192700341623
11.4,0.0081554339262301,0.06370890919896775,0.0163108678524602,-0.24465792331049208
11.5,0.008857295440546838,0.06357294345783235,0.017714590881093676,-0.2530530615082103
11.5,0.008244381588229365,0.06343750962734167,0.01648876317645873,-0.24678669326692343
11.6,0.008979814777248608,0.06330338857154687,0.017959629554497217,-0.25384522602685816
11.6,0.009878796641514111,0.06317071358236202,0.019757593283028223,-0.26371658146383725
11.7,0.009140538509454253,0.06303842096458974,0.018281077018908506,-0.2530841382557866
11.7,0.008322111164698024,0.0629064961864831,0.01664422232939605,-0.2495176901610917
11.8,0.009029120852726105,0.06277582970654579,0.01805824170545221,-0.2556639855457463
11.8,0.009934434456110296,0.06264657495122933,0.019868868912220592,-0.2642858472109808
11.9,0.009136326932695718,0.06251763103113224,0.018272653865391435,-0.25179234469546546
11.9,0.008313956688796068,0.06238902177309478,0.016627913377592136,-0.24696117810087637
12.0,0.009027211411153742,0.062261635779351336,0.018054422822307483,-0.2519020766926312
12.0,0.00839952502295305,0.062134683774903735,0.0167990500459061,-0.24162750254138365
12.1,0.009149239665682698,0.06200896263491204,0.018298479331365396,-0.24584070379510853
12.1,0.008396389950922864,0.061883584770122374,0.016792779901845727,-0.23369773252557652
12.2,0.009316263100675544,0.06175952379965858,0.01863252620135109,-0.23965820617735906
12.2,0.010238367881127072,0.061636825941906476,0.020476735762254145,-0.24722332573832045
12.3,0.009489870507476902,0.06151439596627395,0.018979741014953803,-0.23399600044351287
12.3,0.008432645271003186,0.061392091356431866,0.016865290542006372,-0.2270684298303235
12.4,0.00936261314874808,0.06127107643170445,0.01872522629749616,-0.2326348369616068
12.4,0.010295155061194756,0.06115139887074787,0.020590310122389512,-0.23982422000245052
12.5,0.00947302176119039,0.061031914291451314,0.01894604352238078,-0.22614340462798305
12.5,0.010411235884042318,0.06091376028976569,0.020822471768084636,-0.23349029667001142
12.6,0.009513615969615936,0.06079573343038272,0.01902723193923187,-0.21983837068706436
12.6,0.00859231968441038,0.06067786943136957,0.01718463936882076,-0.21612086886917992
12.7,0.00933207644234115,0.06056113780959954,0.0186641528846823,-0.22134045223980758
12.7,0.01028260741225473,0.06044570374666983,0.02056521482450946,-0.22887237368707597
12.8,0.009466269554930825,0.060330431308673334,0.01893253910986165,-0.21781228698134036
12.8,0.008629543254645862,0.060215348630265814,0.017259086509291723,-0.21426266436603525
12.9,0.009385141111579414,0.06010137917823328,0.018770282223158827,-0.2187938066761259
12.9,0.008749102106882227,0.05998770458967996,0.017498204213764454,-0.209825922532621
13.0,0.009544643787977865,0.05987515852001387,0.01908928757595573,-0.21384066986748052
13.0,0.008949926456602628,0.05976291278127654,0.017899852913205255,-0.20521728048522814
13.1,0.009750517872686262,0.059651794052016226,0.019501035745372524,-0.20925053328279586
13.1,0.009128325720993511,0.05954094026022965,0.018256651441987022,-0.20135162114730054
13.2,0.00993255410259004,0.059431210355200464,0.01986510820518008,-0.20547771056942044
13.2,0.009285549837506646,0.05932171244003372,0.018571099675013292,-0.19794394680726812
13.3,0.010094050430417207,0.05921333499797355,0.020188100860834415,-0.2021579468276703
13.3,0.011231375887055698,0.05910634131601079,0.022462751774111396,-0.2101269571445964
13.4,0.010526327686300328,0.05899946914888149,0.021052655372600655,-0.20110647714815466
13.4,0.009762017505424743,0.05889271038213793,0.019524035010849487,-0.1956102187759129
13.5,0.010691622564547825,0.058787149648307974,0.02138324512909565,-0.20128877229000774
13.5,0.010052399343157634,0.05868176326000367,0.02010479868631527,-0.19477938770367476
13.6,0.01102279748322988,0.05857760604705563,0.02204559496645976,-0.20036022405272536
13.6,0.010196659174851293,0.05847347931687167,0.020393318349702587,-0.19334336921068473
13.7,0.011373431924540506,0.05837072245780936,0.022746863849081013,-0.2003607602531008
13.7,0.010526016099723345,0.05826795460605029,0.02105203219944669,-0.19303090705518622
13.8,0.011714776542909928,0.05816657529264717,0.023429553085819857,-0.20006907772354288
13.8,0.011180259567372813,0.0580653724405869,0.022360519134745627,-0.1950312738118521
13.9,0.012323098784511724,0.05796555631324171,0.024646197569023448,-0.20175170322570124
13.9,0.011696817324681206,0.05786581949404415,0.02339363464936241,-0.19725732156104203
14.0,0.012842751910306753,0.0577674939987804,0.025685503820613506,-0.2039927568631782
14.0,0.012135452731242,0.05766915736440148,0.024270905462484,-0.19920085931829257
14.1,0.013287376702734603,0.05757225386953685,0.026574753405469206,-0.20585086521128426
14.1,0.012515819805917849,0.05747526156880133,0.025031639611835698,-0.20092961738791004
14.2,0.014074680816333214,0.05738006191699505,0.028149361632666427,-0.2099281389881681
14.2,0.013166486269796275,0.05728461610181089,0.02633297253959255,-0.20370590826137203
14.3,0.014496884396800736,0.057190805156360915,0.028993768793601472,-0.2109206563953453
14.3,0.013742163722426573,0.05709684512820569,0.027484327444853147,-0.20629599776125984
14.4,0.015081347824814925,0.05700455993346115,0.03016269564962985,-0.21323827695524222
14.4,0.013971267556845678,0.05691178489256136,0.027942535113691356,-0.20661847393805155
14.5,0.015595241656696717,0.056820956721704736,0.031190483313393434,-0.21462954300998438
14.5,0.017394660192818004,0.0567324067770478,0.03478932038563601,-0.22466791202019265
14.6,0.01642843738718582,0.05664333840342094,0.03285687477437164,-0.21631444888671492
14.6,0.015272404125036923,0.056553633358417364,0.030544808250073847,-0.22056624604818242
14.7,0.017113626386753275,0.05646619348294599,0.03422725277350655,-0.22891108687634742
14.7,0.018968598988448545,0.05638122429527047,0.03793719797689709,-0.2383784411953549
14.8,0.0175560632862573,0.056295154218846614,0.0351121265725146,-0.22675010988194422
14.8,0.016439182547640083,0.05620839608388368,0.032878365095280165,-0.22023376333921185
14.9,0.01813577529599379,0.056123841136044,0.03627155059198758,-0.22646718148793804
14.9,0.017472705942818422,0.05603902091070227,0.034945411885636844,-0.2206803036353201
15.0,0.01935283449528774,0.05595670110979887,0.03870566899057548,-0.2253885670639762
15.0,0.01926378056312848,0.05587470597093869,0.03852756112625696,-0.2277222584660069
15.1,0.02124143927437113,0.05579551157241313,0.04248287854874226,-0.2330296154230166
15.1,0.023587999213305486,0.05571984393356894,0.04717599842661097,-0.2414710763615357
15.2,0.022170571828902034,0.0556426550832688,0.04434114365780407,-0.22940553047252765
15.2,0.020591737314023636,0.05556387431519937,0.04118347462804727,-0.22751075139453192
15.3,0.019245437445727227,0.055483918243037916,0.03849087489145445,-0.21536261481318592
15.3,0.02153764674651101,0.055407116759957,0.04307529349302202,-0.2151603763321132
15.4,0.024183902910528948,0.05533425812258866,0.048367805821057895,-0.22081199406928448
15.4,0.02373778661199066,0.05526114994119077,0.04747557322398132,-0.20341452616506905
15.5,0.026226541308677038,0.05519205154178573,0.052453082617354076,-0.20733508865166372
15.5,0.025759046751671174,0.055122602901291985,0.05151809350334235,-0.1887854471694026
15.6,0.028232649271712172,0.055057400190959956,0.056465298543424344,-0.19395242102302868
15.6,0.02714006701323229,0.05499078010909639,0.05428013402646458,-0.18302396248343603
15.7,0.029916121343970425,0.05492909616358696,0.05983224268794085,-0.18885407329976162
15.7,0.028810178287301088,0.05486585622419441,0.057620356574602176,-0.17960097222778848
15.8,0.03156547618847029,0.05480774700794339,0.06313095237694058,-0.18578201759413582
15.8,0.02994166099341077,0.054747065916870404,0.05988332198682154,-0.1899383471865972
15.9,0.03291600564804714,0.054692074904211685,0.06583201129609428,-0.1975762595961248
15.9,0.03650252691905291,0.05464451567274552,0.07300505383810582,-0.20723138268379082
16.0,0.03418759933010831,0.054592529212158035,0.06837519866021662,-0.2012176434527646
16.0,0.032387265117904046,0.054537394458904195,0.06477453023580809,-0.194746844848251
16.1,0.03580145026119638,0.05448918171254621,0.07160290052239277,-0.20078717156213322
16.1,0.03391430397498808,0.054437484167590845,0.06782860794997617,-0.1965996334484299
16.2,0.03727380192859213,0.05439284271625343,0.07454760385718426,-0.20248206766511934
16.2,0.03556304197619535,0.05434491225811577,0.0711260839523907,-0.2076514480394132
16.3,0.03920763081699627,0.054304930970268936,0.07841526163399254,-0.2133874265541813
16.3,0.03734050663372483,0.054261137625894344,0.07468101326744966,-0.20588369563799347
16.4,0.041045591072017544,0.054225741344988074,0.08209118214403509,-0.21039974580116083
16.4,0.039830255463057004,0.05418778071015161,0.07966051092611401,-0.19117972378223147
16.5,0.043901429868505426,0.05415956114147864,0.08780285973701085,-0.19591113172206653
16.5,0.041084881693109726,0.054124817375301754,0.08216976338621945,-0.18808779768075556
16.6,0.0459357998291011,0.054102012801678534,0.0918715996582022,-0.19413512920930076
16.6,0.05108354082176128,0.054093200467357105,0.10216708164352256,-0.2015543776925146
16.7,0.04838269675454399,0.054077003189458475,0.09676539350908799,-0.1979066246587871
16.7,0.045251193911356354,0.05405280199153543,0.09050238782271271,-0.18771408026099512
16.8,0.04954578226086155,0.05403994594473298,0.0990915645217231,-0.19166350475387173
16.8,0.046859137512227075,0.05402004994737622,0.09371827502445415,-0.18322183909218515
16.9,0.05164168332812498,0.05401316782296326,0.10328336665624996,-0.18662969666924378
16.9,0.04970053574646365,0.05400095268659466,0.0994010714929273,-0.1625241307452614
17.0,0.05462298052290177,0.054002792685697104,0.10924596104580354,-0.16679230080263996
17.0,0.051984182220136795,0.053996983332475,0.10396836444027359,-0.14600766598851986
