Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.1,5.68267418060848,5.68267418060848,-0.33,-2.0241442038089486
0.2,5.654578557314431,5.668626368961455,-0.33,-1.696006791574718
0.3,5.61071417133311,5.649322303085341,-0.33,-0.8917871406287365
0.4,5.565793094022946,5.628440000819742,-0.33,-0.425742228921227
0.5,5.520678474656867,5.606887695587167,-0.33,-0.23003622937786133
0.6,5.475634540576191,5.585012169752005,-0.33,-0.14636818976541704
0.7,5.4307575581627034,5.5629757966678195,-0.33,-0.10610206699490958
0.8,5.386024450794435,5.5408568784336465,-0.33,-0.08540686758591193
0.9,5.341482168331618,5.5187041328667545,-0.33,-0.074557485531122
1.0,5.297140686536371,5.496547788233716,-0.33,-0.06851742105445217
1.1,5.252921373280524,5.47439993232888,-0.33,-0.06535834786759635
1.2,5.208852669668454,5.452270993773845,-0.33,-0.06323499863254382
1.3,5.164970930175106,5.430170988881634,-0.33,-0.059253520898590525
1.4,5.121187583336193,5.4081007456283885,-0.33,-0.058735838780844804
1.5,5.077559698455984,5.386064675816895,-0.33,-0.0584682171688518
1.6,5.0340546862923805,5.364064051471613,-0.33,-0.05770561586177841
1.7,4.990661364607275,5.342099187538416,-0.33,-0.05710394331416473
1.8,4.947384261165685,5.320170580517709,-0.33,-0.05617748956483353
1.9,4.904207214383192,5.298277771773787,-0.33,-0.05505429537554511
2.0,4.861110900110498,5.276419428190623,-0.33,-0.05378718394449371
2.1,4.818086115125467,5.2545940323303775,-0.33,-0.05238132740641404
2.2,4.775125776313415,5.232800020693243,-0.33,-0.05042255434098002
2.3,4.732216503382243,5.211035519940591,-0.33,-0.048881041759790515
2.4,4.6893417157325725,5.1892982780985895,-0.33,-0.046941888647284595
2.5,4.646498710301575,5.167586295386709,-0.33,-0.04522869754503716
2.6,4.603662768002425,5.1458969289488525,-0.33,-0.0434217047825674
2.7,4.560834038579393,5.1242279330092435,-0.33,-0.04140556754084961
2.8,4.518025270012074,5.102577837902201,-0.33,-0.03921236135515698
2.9,4.475203311460809,5.080944233542152,-0.33,-0.03696976482550922
3.0,4.432367348532978,5.059325004041847,-0.33,-0.03451769559310285
3.1,4.3895059244565235,5.037717936958449,-0.33,-0.03196969933210219
3.2,4.346620043315769,5.016121127782116,-0.33,-0.029258303413000553
3.3,4.3036913487002035,4.994532346597815,-0.33,-0.026500209823984867
3.4,4.260712852321089,4.972949420295558,-0.33,-0.023900823178348452
3.5,4.21770973168959,4.951371143478245,-0.33,-0.02089391249841959
3.6,4.174649131135106,4.929795532024269,-0.33,-0.01789852074268388
3.7,4.131556604502634,4.908221506956116,-0.33,-0.014683365293253694
3.8,4.088399710203863,4.886647249146847,-0.33,-0.011436349192421025
3.9,4.0452151222844055,4.865072066406785,-0.33,-0.008062848282266933
4.0,4.001981027501755,4.843494790434159,-0.33,-0.004709438050247307
4.1,3.958712564911082,4.821914736153109,-0.33,-0.0011889851351801109
4.2,3.915423128179211,4.80033160262992,-0.33,0.0024119361390782424
4.3,3.872136440481831,4.778745668626477,-0.33,0.006097275664379388
4.4,3.8288158691653416,4.757156355002359,-0.33,0.00981533191704691
4.5,3.785518327563502,4.7355643988370515,-0.33,0.013592570933310946
4.6,3.7422139487994075,4.7139698238362335,-0.33,0.017438140582318122
4.7,3.6989682017635586,4.692374044643198,-0.33,0.021382946893533865
4.8,3.6557804921505026,4.670778345632933,-0.33,0.02539099349887102
4.9,3.6126298442373463,4.649183478257513,-0.33,0.029345173210967128
5.0,3.5695825688099787,4.627591460068563,-0.33,0.03339406521132609
5.1,3.5266484329016348,4.606004341888819,-0.33,0.03759381434408176
5.2,3.4838265932303787,4.584424000568465,-0.33,0.04167798514196846
5.3,3.441165869894753,4.562853092442545,-0.33,0.045988361459575126
5.4,3.3986764252244135,4.541294265271839,-0.33,0.05019766210226045
5.5,3.356385485823156,4.519750469281862,-0.33,0.05432899778559324
5.6,3.3143274130255795,4.498225057563,-0.33,0.058716599812300305
5.7,3.272517440140151,4.476721415152073,-0.33,0.06302140561236996
5.8,3.230988768738428,4.455243266075977,-0.33,0.06708649139961813
5.9,3.1897788694490368,4.4337947169806045,-0.33,0.07140634312146382
6.0,3.1488936359206527,4.412379698962939,-0.33,0.07568448968248957
6.1,3.1083917375243595,4.391002847136077,-0.33,0.0798576733368877
6.2,3.068266625831645,4.369668391953748,-0.33,0.08404577358221714
6.3,3.028557538415789,4.348380918088066,-0.33,0.08808497585513435
6.4,2.9892880179070067,4.327145091522737,-0.33,0.09221200843850724
6.5,2.950497914937529,4.305965904190657,-0.33,0.09611297180653415
6.6,2.912205656757757,4.284848324684098,-0.33,0.09927460057604569
6.7,2.8744309644262227,4.263797319307114,-0.33,0.10306269007992745
