Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
21.7,0.09024560992643957,0.07478781227899882,0.2706574012781708,0.09689472211032157
21.8,0.09151964674993217,0.07486318090274176,0.27447600565226105,0.098318670594157
21.9,0.092563116312108,0.07494255281040708,0.27758471374007976,0.10981152242767768
22.0,0.09344956292733914,0.07502517339128624,0.28021910065778255,0.12162561708995145
22.1,0.09430713713057683,0.07511087100790531,0.28277108461260897,0.1304005697772368
22.2,0.09522903792215899,0.07519988944557901,0.2855210847015388,0.13637751083473137
22.3,0.09627218410135796,0.07529271893745469,0.2886897488144563,0.1185346831233609
22.4,0.09677139203848857,0.07538692364403816,0.29017868161491595,0.12221333468829698
22.5,0.0970983716479271,0.07548173346064904,0.29115392644373955,0.12454479833362431
22.6,0.09732114286050166,0.07557668741456143,0.2918195606335351,0.125577149714573
22.7,0.09742494091304843,0.07567126859853757,0.2921310210872302,0.1254813064623761
22.8,0.0973963150633643,0.0757649110401963,0.29204654595904395,0.12488623139378596
22.9,0.0972262230019877,0.07585701967522546,0.2915384895085177,0.12401730758911889
23.0,0.0969385266299322,0.0759471115852883,0.29067545367410513,0.12417760834071867
23.1,0.09646460411989997,0.07603442006415898,0.28925536331758733,0.1237350283228853
23.2,0.09583951005331294,0.07611833993699438,0.2873806538459174,0.1238808732896377
23.3,0.09510442357688416,0.07619844999454665,0.28517507553761967,0.12450248007780651
23.4,0.0941699679471879,0.07627396057417961,0.28236861026176446,0.12651367370572686
23.5,0.09310669746546858,0.07634439043564943,0.2791737243180807,0.12949889204024867
23.6,0.09221493459576523,0.07641051770298325,0.27647072818545326,0.1419075358216055
23.7,0.09076244021906012,0.07647006924869311,0.2721061391410568,0.14592923623559528
23.8,0.08979399234577011,0.0765251267821521,0.26914463464854516,0.16792303214365223
23.9,0.08810272994921695,0.07657277123962973,0.2640798482923278,0.1662813063298918
24.0,0.08643326265451626,0.07661318308969074,0.2590913087970446,0.16041107220323436
24.1,0.08464603506857904,0.07664597024062499,0.2536860889582847,0.1782219724815235
24.2,0.08251266764079054,0.0766698186040403,0.24731124056873713,0.1712271724453336
24.3,0.08023868521663836,0.07668426745672288,0.24048825881177868,0.17403258078853767
24.4,0.07808817965445987,0.07668992839300409,0.23403947029196848,0.17535332798395054
