Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
2.3,0.04861524797516741,0.10488284749047057,0.2919199038884828,-0.09022888273286153
2.3,0.05818367738230624,0.10409066561235338,0.3070542782982186,-0.10961110833861128
2.4,0.042056952271076094,0.10315993098355322,0.2797005841060174,-0.086870526958663
2.4,0.0293505033536541,0.10216756110185811,0.24854216508733068,-0.07607261970042692
2.5,0.025502572853133013,0.10118527028544819,0.22343554003847738,-0.06962904417426635
2.5,0.02664982548576121,0.10023918399634373,0.23942932955830826,-0.09106370621884745
2.6,0.03190460235938869,0.09935207785351471,0.2569439412486691,-0.11003590643268035
2.6,0.039576805718848154,0.0985450821876485,0.2734079102523967,-0.13370316676892813
2.7,0.02969538190640005,0.09769617355263684,0.2509638735607025,-0.12491963459892774
2.7,0.037078948176157575,0.0969187891923571,0.2679644910621575,-0.15051026456386818
2.8,0.026140552561098578,0.09609833223487826,0.23973110756994442,-0.12222477771663384
2.8,0.03269039279511014,0.09533658250686804,0.2573422498378811,-0.14964991642547457
2.9,0.022607359793772396,0.0945440280528231,0.22499482237812196,-0.11041029954647631
2.9,0.0276986368949527,0.09379599002454093,0.24330156849146717,-0.1397920483247503
3.0,0.02033663898970305,0.0930353922155213,0.2103893269447929,-0.10684413938263339
3.0,0.02367473762261548,0.0923074537689632,0.22948936077716203,-0.13868452943495185
3.1,0.019154648224339644,0.09158055325707194,0.1966735015604327,-0.11535439969633134
3.1,0.023221921938784855,0.09088685978746978,0.16653585946083715,-0.10663029150749277
3.2,0.01873316141373256,0.09019353537019835,0.18470257802999732,-0.14085683785910194
3.2,0.022265152869276505,0.08952939355444696,0.1620550616158183,-0.14919410883267614
3.3,0.017791764633713906,0.08886544147394225,0.1795635718887596,-0.18601988057496188
3.3,0.020212783108090958,0.08822473810846583,0.1612932768359918,-0.17591672003481645
3.4,0.016510732870911492,0.08758709913559408,0.17814035477896195,-0.21522968289750521
3.4,0.01846070311651565,0.08696950895739755,0.1595640038379897,-0.18774190917970685
3.5,0.015480707930911743,0.0863571070329411,0.17574801301911872,-0.2295470918982156
3.5,0.016901409396099427,0.08576184659204271,0.15751825606945555,-0.19798397901332898
3.6,0.020613962857490065,0.08519088249057126,0.1399810312258303,-0.17239476652963373
3.6,0.01552637265820584,0.08461699714941096,0.15517343102178763,-0.21807472137128217
3.7,0.014094198174296557,0.08405161927463048,0.1700071608938066,-0.26590189231710887
3.7,0.014477739957961045,0.08349873427188217,0.1515993537238578,-0.23745379457723026
3.8,0.01357854574730855,0.08295502678400185,0.16575009182715733,-0.28885583747870436
3.8,0.013712691745788938,0.08242247338767565,0.1464276166664973,-0.2625961788660042
3.9,0.017054704342424166,0.08190857557899121,0.1285372754067887,-0.2094168707094241
3.9,0.012930659300338727,0.08139499590554351,0.14169487311399404,-0.266264448235634
4.0,0.012476190005989166,0.08089037692740966,0.15448973716323677,-0.32584043701270476
4.0,0.012225208870737555,0.08039484195279162,0.13675584019608597,-0.2961284955076854
4.1,0.012005601314254915,0.07990817133018455,0.1488748062062557,-0.3605787955027468
4.1,0.011687135667044433,0.07942991792217813,0.1308131299255863,-0.3185624001365973
4.2,0.011444591164885413,0.07895996784089318,0.14227484983106262,-0.3882610655009292
4.2,0.011107782963103888,0.07849791733068699,0.12585415606951145,-0.3425943558931453
4.3,0.011106792588459355,0.07804409726053854,0.1366793909503567,-0.41804017196880805
4.3,0.0106707477289848,0.07759755748824364,0.11963879942289816,-0.37903450646427633
4.4,0.010544612772223296,0.07715858789507281,0.12984977176796167,-0.4608105309349486
4.4,0.013447457790103501,0.07673232568182621,0.1397296104975021,-0.5463402718560917
4.5,0.01008393742910261,0.07630751421565603,0.12362013097088109,-0.4832323137790506
4.5,0.0128411023959488,0.07589447077682565,0.13295749090066145,-0.5757566641496455
4.6,0.009344377996494582,0.075482672482537,0.11478850430127725,-0.5021688409146401
4.6,0.011422977600188731,0.07508076552170304,0.12363922103581931,-0.6022710540120916
4.7,0.008873457522678936,0.07468168310287683,0.10406951516540834,-0.49142481323261805
4.7,0.009692431743284347,0.07429010456451376,0.11251635561339557,-0.599598693957239
4.8,0.008879581525369813,0.07390368502823304,0.09478816620774422,-0.4945274960814652
4.8,0.012173523514560561,0.07352826040077959,0.0786035336255719,-0.37985404439988724
4.9,0.009142526160406343,0.0731541567640836,0.08663353821713735,-0.5010009952233625
4.9,0.011646043585213511,0.07278947162333413,0.07502454254040027,-0.4319329569666786
5.0,0.008787238058208446,0.07242629964278488,0.0827942971911565,-0.563130781405726
5.0,0.007703358527355488,0.07206737547929026,0.09039458614863398,-0.6999544486930582
5.1,0.01301973321926639,0.07172142024378877,0.0639422518148451,-0.4999544486930582
5.1,0.009700066484697472,0.07137544104394548,0.07148751078538969,-0.6072181764580667
5.2,0.011732245519048735,0.0710375199082146,0.06320383080778728,-0.5379287765963727
5.2,0.008616755306069621,0.07070021757984779,0.07063762878854396,-0.6956217742180787
5.3,0.00996242766417674,0.07036946101772226,0.06413299482336444,-0.6029559665185709
5.3,0.007185107902010639,0.07004021994052811,0.07143199602235167,-0.7697418053196247
5.4,0.005887700810924645,0.06971448450366785,0.07858418560673268,-0.9409670696470548
5.4,0.005917649915870149,0.06939331800131569,0.07256173525383423,-0.840090773534715
5.5,0.005516059126873474,0.06907628716570717,0.07966154683701553,-1.0176866030663705
5.5,0.007304594622257024,0.06876511423943717,0.08662940104208706,-1.1979914052213045
5.6,0.005444149616786009,0.06845661095517461,0.08042145250439288,-1.1292264233635692
5.6,0.007769767854846182,0.06815427032118547,0.08738028133674199,-1.3119613354560853
5.7,0.0054545412047443545,0.06785397276617283,0.08071011563592106,-1.1119613354560853
5.7,0.008064920811232631,0.06755993479638905,0.08785088398776439,-1.2871682200389667
5.8,0.008218198448394411,0.06726991994040413,0.0573599241848344,-1.0871682200389667
5.8,0.0054438927227856175,0.06698124292116524,0.06521971823120189,-0.8871682200389668
5.9,0.008384218461048277,0.06669888810422962,0.05683242083681846,-0.6871682200389668
5.9,0.005584070184769535,0.06641765372693047,0.0649744299999529,-0.6642846464257768
6.0,0.007866703999000734,0.06614193058307366,0.058698735458164016,-0.5661837047594283
6.0,0.005166008429091377,0.06586745089018864,0.06710112149286156,-0.7253676021326998
6.1,0.004154973546436717,0.06559579419959444,0.07554673720841576,-0.8799749414693632
6.1,0.004689173456514148,0.06532778527720781,0.06975997207982877,-0.7853179494707266
6.2,0.004158680299758479,0.06506276376826375,0.0785203405051457,-0.9291579808880188
6.2,0.006340472568827825,0.06480238438835996,0.08734193307865877,-1.0679992669290073
6.3,0.007148079435048954,0.06454582086048874,0.06540272778209805,-0.8679992669290073
6.3,0.004153455497620232,0.06429024124345571,0.07507913216886664,-0.7445782101461922
6.4,0.0037652048454686823,0.06403750142544656,0.08486572675633959,-0.8673850553816939
6.4,0.00392044668414487,0.06378780568229654,0.07811674977925494,-0.6708165700627158
6.5,0.003845097069795346,0.0635409869829542,0.08991922595984915,-0.7952418522718073
6.5,0.007079288221693936,0.06329917199451117,0.10053413525276904,-0.9039517004302116
6.6,0.004288879195493735,0.06305822265755161,0.09508496749177288,-0.7401197986889705
6.6,0.007996616891473395,0.0628227673662579,0.1062278049182731,-0.8389973160773809
6.7,0.007630366552419413,0.06258964311950427,0.07855765454499009,-0.638997316077381
6.7,0.00372922550155619,0.06235649451853792,0.09069265793121864,-0.478753830702689
6.8,0.007469140325354943,0.062128441081539865,0.08291376846766997,-0.3384574637748873
6.8,0.003545135870696796,0.06190035272655381,0.09559130967066648,-0.41904409744362864
6.9,0.006180316169158236,0.061676285539036736,0.09169955976788406,-0.36826217256754623
6.9,0.0029431038637446304,0.06145292513006238,0.10510737446519014,-0.44285853796061203
7.0,0.005246655713691969,0.06123308953862214,0.09848300557804997,-0.36862526368000526
7.0,0.003081890539330862,0.06101456397668743,0.11242394556716519,-0.4369794273191156
7.1,0.007189565655168485,0.060800830077354935,0.12658496123527188,-0.5031950102818143
7.1,0.0038653022934997433,0.060587232701547596,0.12197055724340058,-0.413906504127385
7.2,0.008898752404558573,0.06037960340947519,0.13692584286267676,-0.47545988675499323
7.2,0.0041872448265126115,0.06017059853535801,0.12813474773898684,-0.40161899989133826
7.3,0.009662758079366594,0.05996812386251636,0.14364045163069353,-0.4585199984208617
7.3,0.015731687178859897,0.05977658109503554,0.15937463736921964,-0.514092186344195
7.4,0.009936506945872949,0.05957854945976976,0.14925929274630018,-0.39515367978617355
7.4,0.016269390765408624,0.059391987798440835,0.1655659239470483,-0.4462597034720003
7.5,0.00901824783897327,0.05919696077373986,0.15399013918486476,-0.32976942889087435
7.5,0.00280466412583061,0.058999752016606836,0.13712182947460663,-0.1826616627198367
7.6,0.0083948578842448,0.05880803231291595,0.12376846805021503,-0.10530722062489295
7.6,0.0032446248742626174,0.0586148564298648,0.1415286092278909,-0.14647428632997542
7.7,0.0072290213166276394,0.05842591368628598,0.15952870115273549,-0.18687972513002832
7.7,0.003472635804751687,0.058236582529227636,0.14918808101524195,-0.16277661187910925
7.8,0.00865799148389534,0.05805258409951251,0.1676867271713388,-0.20086014409604586
7.8,0.0038086946458499825,0.057867022452493144,0.15556089768347892,-0.16735017066393312
7.9,0.00954680606056962,0.05768746998584084,0.17454889960108197,-0.2032425700037475
7.9,0.0041075293635151585,0.05750555340029587,0.16157498758637534,-0.16443880641695185
8.0,0.007425897359648242,0.057327458056488444,0.14694773951368809,-0.13522965650558708
8.0,0.004247753827995013,0.0571490156039627,0.1666583760496254,-0.1675525470420795
8.1,0.010652499393321033,0.0569774431374578,0.18658304275152784,-0.1996331293843613
8.1,0.004251814888291007,0.056802296901561244,0.17163878536334565,-0.17677478133728386
8.2,0.00771350470424716,0.05663101154309819,0.1555309097917324,-0.12362692156536895
8.2,0.004187508517238456,0.056459038928078194,0.1786411617997759,-0.15517063975744516
8.3,0.011304162075116225,0.0562945698794814,0.19974522312033344,-0.18436721083021507
8.3,0.0047542361308173485,0.056125964795276206,0.18519464782630635,-0.11839404866588113
8.4,0.01242898348601533,0.05596593548237999,0.20672799993768665,-0.14558804089524935
8.4,0.004737984077049856,0.05580031892834842,0.18945239334417974,-0.12320030756854272
8.5,0.0077152929389601365,0.055638149680928485,0.17157137853101367,-0.08541672223162139
8.5,0.00477508409198247,0.05547547559450066,0.1937029417953393,-0.11014721348792514
8.6,0.01275489726978264,0.055321628127745985,0.21601035519195977,-0.13499833582373488
8.6,0.004991919959280404,0.05516188824740854,0.19848555874898294,-0.0955712867936679
8.7,0.008220977505407227,0.05500578098123478,0.17876893272298383,-0.06459469411128273
8.7,0.004828957476529311,0.05484871233962634,0.20161321544088803,-0.08700476117699109
8.8,0.008022904398573135,0.054695139699444825,0.18322776151429443,-0.05610716816575423
8.8,0.005141720318690684,0.05454091150893312,0.2063942609005177,-0.07754311149087098
8.9,0.013721163425193722,0.05439640084956337,0.22970530900225677,-0.09921610650046517
8.9,0.02356569951332387,0.05427213748536174,0.2531546145655529,-0.1211549684316052
9.0,0.014404801767182299,0.054131035501588765,0.23474689115595423,-0.0971146213477561
9.0,0.00411661223753953,0.05398133413490709,0.20746800717499575,-0.06895607542881307
9.1,0.011404669197999656,0.05383868193779985,0.2313293761726966,-0.08916916188307819
9.1,0.004286930771848627,0.053691510090340455,0.2085320717759074,-0.07462448732178496
9.2,0.011578028735842062,0.05355145083836521,0.1887126768910575,-0.05298042425707235
9.2,0.004356568837781019,0.05340669805094127,0.2129260030405429,-0.07202128611282163
9.3,0.010489576587258511,0.05326774310211002,0.19409787058209294,-0.06802547432342868
9.3,0.00440652802284834,0.053125339806620174,0.21850832416952098,-0.08704262946556068
9.4,0.010267313404231662,0.052988422679847,0.1972609580258883,-0.07099737228917073
9.4,0.004435193107991931,0.05284829806445864,0.221846826647753,-0.08972954107268102
9.5,0.013134417741128095,0.0527169602785862,0.2465053830013364,-0.1088667845982805
9.5,0.004623141557687542,0.05257911816488984,0.2255222512008014,-0.08266376164018113
9.6,0.013804913211298755,0.05245080828580206,0.2503212288194765,-0.1013273074758291
9.6,0.004635451628993601,0.052315108943808565,0.22766094726374467,-0.061877848219368536
9.7,0.01391028533209581,0.05218900762747339,0.2525782221914396,-0.07974769384293684
9.7,0.004300824216919993,0.05205524191481171,0.22814254314107268,-0.06582504609180967
9.8,0.010835674735090228,0.05192739333121265,0.20444394719694745,-0.057122780674749025
9.8,0.004220881060415499,0.05179563356138471,0.22948395616559922,-0.07451118771440637
9.9,0.013228670015583055,0.05167260161656275,0.2545462426212314,-0.09237020601801847
9.9,0.004252975949339656,0.051542836264417746,0.23166406788412708,-0.07611530776974737
10.0,0.013585071621440197,0.05142218692230947,0.25676134167163134,-0.09389381288147808
10.0,0.004008995113308321,0.05129425368930386,0.2323883852882385,-0.097483125552069
10.1,0.01335348243329528,0.051175165375911436,0.2574892858717016,-0.11574992406824922
10.1,0.02460382152104996,0.05107768088247569,0.2825792615852223,-0.13452839230775399
10.2,0.013016780025596617,0.050959908534251,0.2577940863022235,-0.13659060351099894
10.2,0.024335492044759478,0.05086339878664456,0.28284855034620987,-0.15585216342070923
10.3,0.009611671806521421,0.050743630757611166,0.25107109549450946,-0.13440557812431733
10.3,0.020903609038769512,0.05064126419437508,0.2760720547245613,-0.1535096826281697
10.4,0.005031407302549878,0.050520004586864994,0.24104768845683136,-0.10018120341525641
10.4,0.016054035400368448,0.05041070746246651,0.26597894976960074,-0.1182682805913437
10.5,0.002586541036978674,0.05029028133791473,0.23262931763370348,-0.08429245120388613
10.5,0.014886563409109217,0.05018091558849249,0.2007292433820797,-0.03807426371020883
10.6,0.02543093187052161,0.05009246583002406,0.17791801029823667,-0.03034290398379607
10.6,0.013939685404884428,0.04998335326083557,0.20262770766596722,-0.04650480448550773
10.7,0.0032977766674020053,0.04986639535756393,0.22725766809406878,-0.06327408744406623
10.7,0.010463093033259489,0.049754889842097305,0.20978724640795562,-0.07714016898806558
10.8,0.002798340885296017,0.04963941280298217,0.23423914511106964,-0.09496965531394111
10.8,0.013162294026097872,0.049532470467864735,0.2585912380250905,-0.11342889463470882
10.9,0.02009043635663226,0.049437024216467715,0.2085912380250905,-0.09551386517772957
10.9,0.00868489896400926,0.04932701352151109,0.21179896714086122,-0.11401871455473496
11.0,0.00345383766073216,0.049214819310936415,0.23582628883832774,-0.13318409478718432
11.0,0.014535971544443292,0.049112618855531656,0.2597283194777671,-0.15301543240126314
11.1,0.0035012003623801787,0.04900194433258943,0.23496170958551302,-0.12767762308563152
11.1,0.014626137504337321,0.04890130873398341,0.2586094216133926,-0.1476279687276094
11.2,0.0029436608164993524,0.048791939541804434,0.23245445770670856,-0.11657290055505116
11.2,0.01136590453525795,0.04868882993846061,0.2016381374370653,-0.09322778016189906
11.3,0.0009238473801858436,0.04858055109279302,0.22486812345022533,-0.11270280698745289
11.3,0.011203748928344746,0.04847868163429874,0.24793774771203783,-0.13293596682504813
11.4,0.0010251668378326913,0.04837183039349076,0.22459554716994878,-0.1108665716805241
11.4,0.010659392697012734,0.04827079749565845,0.19920413040232093,-0.10332232791349004
11.5,0.0006729202367039808,0.04816530795670871,0.2217794762102905,-0.12400081360499172
11.5,0.01236022150482632,0.048067396661397026,0.1932682232605483,-0.09870566986461139
11.6,0.0014518100210147607,0.04796333695264779,0.21548558608519416,-0.11986201560896727
11.6,0.009657014350927834,0.04786405536613521,0.19654560742123772,-0.10702605218489933
11.7,0.001200717140901429,0.04776129713405487,0.21837999749573253,-0.12906688241387754
11.7,0.007614310793500594,0.047661733120334886,0.19819746712548397,-0.10567634839643729
11.8,0.003078229216693421,0.04756064096158615,0.21963097318740943,-0.12845197516223328
11.8,0.006312076162517085,0.04746154848412369,0.19804715341396115,-0.12570288138081243
11.9,0.004228136259540563,0.04736210911781373,0.21905363624883795,-0.14979272203986893
11.9,0.014689897403659889,0.04727209528142661,0.2398343598578077,-0.1748903061490228
12.0,0.005455294418378728,0.04717441582007447,0.21843653987879472,-0.1544922514318373
12.0,0.006258729304007361,0.04707776669583556,0.1917264381382023,-0.1180212451069047
12.1,0.003985626955702173,0.0469806949545954,0.21183689779148973,-0.14395586125117543
12.1,0.0062917142834244145,0.04688527139198672,0.18813719212524121,-0.12733530104717133
12.2,0.0148961509650415,0.04679845739344299,0.16785273741130222,-0.15269816239347975
12.2,0.004986816406099331,0.04670355160076166,0.18723231490414594,-0.18120371245011108
12.3,0.013485257792975259,0.04661610279792064,0.1670369386932212,-0.14899651546533488
12.3,0.00382684852517136,0.046521897964146956,0.1858009452062203,-0.17872818993846584
12.4,0.012231486901380121,0.04643415122766426,0.1655772755774845,-0.14780645879983245
12.4,0.002876025863941837,0.046340799291354096,0.18379646637603902,-0.17905716615988057
12.5,0.006863741900112864,0.04624969733257479,0.20172569098075174,-0.21171140888567347
12.5,0.01612028698751927,0.046168363843129605,0.21935964744708358,-0.24579434529248556
12.6,0.013872972967677328,0.0460846231135438,0.1693596474470836,-0.14670236436004788
12.6,0.004938411565173499,0.04599414655113038,0.1702813922215988,-0.1816122742244325
12.7,0.013791701065438646,0.045911347521079046,0.14871291999902675,-0.1626068608928738
12.7,0.005147856244923468,0.04582202019032143,0.16520079327098758,-0.19991316463617662
12.8,0.004272599266720377,0.045732867522738065,0.1813751866291225,-0.23895644442895514
12.8,0.01261065067802812,0.04565026258365326,0.19723132086554254,-0.2797743707790637
12.9,0.005518175922881924,0.04556266252466049,0.17904713215117918,-0.25318642875060327
12.9,0.01364300406054795,0.045482208769655925,0.19428539753187346,-0.2968117997612434
13.0,0.004082949085810433,0.0453950293075747,0.1703521483194535,-0.2403918454262379
13.0,0.01176988233984498,0.04531352658303229,0.18497594359082056,-0.2867986201069029
13.1,0.0023667647417926763,0.045226873022982325,0.15938010626543883,-0.2382449184384853
13.1,0.009142046168675656,0.0451440129151243,0.13602949205520107,-0.19625338395020592
13.2,0.002671573503605084,0.04505840720116948,0.14973064923380205,-0.2472393076887906
13.2,0.009215227128654833,0.0449765644387911,0.1303848646880281,-0.21646743130548562
13.3,0.0028487360571574022,0.04489196387127822,0.1434471542401136,-0.2715881754789911
13.3,0.00796711878379534,0.044810163754604726,0.12762900343531375,-0.2729892300389204
13.4,0.0025955139608190084,0.0447264529320519,0.14003739329642012,-0.3329575733306974
13.4,0.00625713799010098,0.04464456623220736,0.12613891922658554,-0.30551454306587555
13.5,0.003063919471782201,0.04456189807327202,0.1379112868433124,-0.3704421043358128
13.5,0.004805983266776705,0.04448026111893332,0.12447915792350829,-0.30959649759483804
13.6,0.004129814285101103,0.04439882712008916,0.1356433841375173,-0.3796858771522495
13.6,0.009731635231753941,0.04432106457001992,0.14647549838969787,-0.45305598924069335
13.7,0.00987621809858325,0.044243853887462756,0.10407498953125502,-0.27163610621425155
13.7,0.004553781606186362,0.04416389996975077,0.11438730302838382,-0.3501676314413607
13.8,0.009238103057143825,0.04408704856760082,0.10001447603741859,-0.2753280164169116
13.8,0.0043276169405186676,0.04400787921069296,0.10978625158190265,-0.3604026104352213
13.9,0.007501277820077368,0.04393068286943611,0.098665657909575,-0.3282415270502029
13.9,0.003622618122051934,0.04385213791556706,0.10791520453806411,-0.42072961070405346
14.0,0.005619956003090874,0.043774772355415645,0.11688755735650637,-0.5174867961733021
14.0,0.0035803199967632425,0.04369705704914234,0.10421351489588386,-0.47233420653761116
14.1,0.006064940143405494,0.04362073546361362,0.11274395433990277,-0.5773381207363031
14.1,0.0035725262421189338,0.0435438447407064,0.09925933807529107,-0.5179357968187812
14.2,0.005889989079532125,0.043468254162659654,0.1074159605806472,-0.6318164607971086
14.2,0.0035886072465490123,0.04339218057063971,0.09409117001517718,-0.5517356542372801
14.3,0.006695039929988628,0.04331780245059356,0.08106391326837925,-0.4808106396138656
14.3,0.0037906384232158185,0.04324258663765913,0.08885703022850186,-0.6088204244160879
14.4,0.005147982778363428,0.043168254938127384,0.09647924018136234,-0.7423833374450559
14.4,0.008865939626044383,0.043096411544960876,0.10393673797019522,-0.8816051165048702
14.5,0.005601964644790361,0.0430230476644296,0.09348244384346535,-0.8478418816239175
14.5,0.009172366846072987,0.042952183216182986,0.10076517998765937,-0.9980124706731107
14.6,0.006208962225067378,0.042879863492103334,0.0915159037846286,-0.8991276913969655
14.6,0.009660507242189021,0.04281010911102947,0.09868901197084047,-1.0595904825386793
14.7,0.006117972867999695,0.04273848641174487,0.07119297414886577,-0.8595904825386793
14.7,0.00459731312860511,0.04266658245524897,0.0785380750503771,-0.754215643153326
14.8,0.006304012937951574,0.04259578615873602,0.06821582546151013,-0.6071465476293283
14.8,0.0045759536313812795,0.042524604718099594,0.07554154892898017,-0.7820929008054369
14.9,0.005733958914243986,0.04245425790308903,0.0827582447133475,-0.9601579893977221
14.9,0.008633917034697989,0.04238591702581942,0.08986180984348444,-1.140653333373234
15.0,0.005750610575368236,0.04231628505332824,0.06843257579423105,-0.9406533333732341
15.0,0.0051514675657643415,0.04224674598324017,0.07588177746956021,-0.8752190878097996
15.1,0.006980819180174691,0.042178429549116,0.08326601508231582,-1.056424389853364
15.1,0.005802879401681908,0.04210986376314546,0.0784446482060798,-0.867732360173596
15.2,0.008127821928817345,0.042042911073968556,0.08604487312101726,-1.0455958707040158
15.2,0.011252216740576576,0.041978665593698734,0.09360628994333375,-1.2212929690987864
15.3,0.005048325919737268,0.041910788491864054,0.07018329769547546,-1.0212929690987864
15.3,0.00518107307482646,0.04184329902705957,0.0784620541540478,-0.8212929690987865
15.4,0.007527324194792536,0.04177730368545935,0.08677460743257659,-0.8497437411602737
15.4,0.004356106368178256,0.041710166795811854,0.07824621885430258,-0.6497437411602738
15.5,0.006704067804096268,0.04164436631240281,0.08698034114831124,-0.7357622382971555
15.5,0.0038381030954229675,0.04157771518160017,0.07940249150874187,-0.6176614017547409
15.6,0.006415970275063638,0.04151241044003242,0.08849566722490453,-0.7581971481329823
15.6,0.009978407123079243,0.041449680537461925,0.09896899836798291,-0.9069968522968695
15.7,0.006390162652315243,0.04138499023240736,0.09207474598962442,-0.8010964737882739
15.7,0.010152385030998221,0.04132300998008759,0.10182476961905831,-0.9268347617067431
15.8,0.0056024083548013,0.04125857329963018,0.07221375664133557,-0.726834761706743
15.8,0.002735025911312954,0.041193526345737294,0.08422953497541544,-0.573008522465071
15.9,0.004554964379506334,0.04112929667828359,0.09507785558416314,-0.6824412523578469
15.9,0.0023664774581491285,0.04106479147937992,0.08811142050833086,-0.5078051982201464
16.0,0.00475925187009181,0.04100124197362953,0.08152757415541384,-0.3892566503729982
16.0,0.0020985775075008273,0.040937295498184374,0.09501880680333573,-0.49423252054754296
16.1,0.005567194277089947,0.0408746616100746,0.10718844964371047,-0.5850396977690472
16.1,0.002288000470354213,0.040811341464407735,0.10104828437182448,-0.511198894013358
16.2,0.006593109829953228,0.040749768361943564,0.11375343445561033,-0.5939217972963868
16.2,0.011641417820762997,0.04069197422803011,0.12840513275562662,-0.6822147327488344
16.3,0.007445053812109961,0.040631421762604335,0.12173520671457996,-0.5714881999536746
16.3,0.012749855186055007,0.040575200954853646,0.13547817667529832,-0.6448075702992252
16.4,0.007212672485899574,0.0405150752570313,0.12607945384206817,-0.5044538720905729
16.4,0.0015337743676123487,0.040453355973115106,0.11309089278481801,-0.3473410009379666
16.5,0.005800821701416588,0.04039309597649534,0.129781352551203,-0.4162421107475679
16.5,0.00150089487593942,0.04033193250747054,0.11845515893784779,-0.3010791110778793
16.6,0.005809900147942721,0.04027222818955934,0.11078046511145898,-0.2330058056855887
16.6,0.0012018171234624733,0.04021158559876913,0.12674948665883082,-0.286655965328469
16.7,0.004279956919974028,0.04015184746497014,0.11935722729823711,-0.2377733700709786
16.7,0.0025107485052402356,0.040091930233276236,0.13591178004665472,-0.28704672854514846
16.8,0.003871250777995342,0.040032605558199874,0.12554287434782077,-0.23232616437274156
16.8,0.0031901339025332213,0.039973367698741935,0.14479557791624884,-0.28216271700470197
16.9,0.002832942990479407,0.03991431429371307,0.13516293517746794,-0.216042897467715
16.9,0.004462769162975963,0.03985596493167781,0.15317899539877536,-0.25787196455409894
17.0,0.011682587811008545,0.03980219479253327,0.17146663766877002,-0.29876569333955905
17.0,0.004986308417212792,0.03974453902792137,0.15989493358661758,-0.2426441077237081
17.1,0.002689964555427858,0.03968648713251882,0.14642368449305943,-0.16179048129800588
