Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
13.2,0.0009817074779194606,0.06148776484420903,0.052100962164724894,-0.11250095685839523
13.3,0.0012587087387344784,0.0613716892475027,0.05332382368289633,-0.1477793087784858
13.3,0.0014046076924372857,0.06125628084452121,0.0563456790475354,-0.13588416222692298
13.4,0.0010590733989101105,0.061141495451940954,0.05643913600252827,-0.1779218860790081
13.4,0.0017137570071951995,0.06102740867630842,0.057762388319258146,-0.21974112515800587
13.5,0.0007942999434868922,0.060913888464752416,0.059794503051458975,-0.2648770171791925
13.5,0.0020606454191508653,0.06080110965677346,0.05825670545096216,-0.16503502798195047
13.6,0.005158432561612397,0.06068963576539499,0.06057515528532593,-0.17177182663085347
13.6,0.002411204549648859,0.06057814763002416,0.05988590015598957,-0.20743527606345083
13.7,0.00036342778902854133,0.06046710085413651,0.05999222647355996,-0.2450359142777577
13.7,0.002803747915316311,0.06035689623693708,0.05909623107649139,-0.204390956188344
13.8,0.0002586931722353097,0.06024705849995902,0.06387820703303759,-0.29404794652549
13.8,0.0026501220420135853,0.060138027802130956,0.06428654365392632,-0.23862729600449112
13.9,0.0055381362142196125,0.06003029951018848,0.06291131157660015,-0.17170922735740954
13.9,0.0024345961332442718,0.05992241198283548,0.062434924127284526,-0.20414713575924812
14.0,0.0010073808176695727,0.05981495815413919,0.06793659535265319,-0.2819298837839705
14.0,0.0019539872681797114,0.05970816437838239,0.06928986298435415,-0.23269036335864446
14.1,0.0015691964687242238,0.05960190091488426,0.0716338800055221,-0.27193151626195233
14.1,0.005201965511409699,0.059496936359079135,0.08021208655816008,-0.37223332617126237
14.2,0.0022605367725166965,0.059391877084700485,0.0826069187594629,-0.25102748837674155
14.2,0.005983189117107052,0.05928828475955405,0.08609003168285148,-0.29080362263849746
14.3,0.00246303254870251,0.05918435865240923,0.08667815118472777,-0.1335039974757173
14.3,0.006481073994227195,0.059082041821342815,0.09384412852035491,-0.17555954092518627
14.4,0.0023596451584286236,0.058979186086463936,0.09456315693690316,-0.05916998692817757
14.4,0.0025007507740837406,0.058876887033113244,0.09269577500793817,0.007055274698061942
14.5,0.001680462217127375,0.05877501876314534,0.09204658834808802,-0.01114758737257645
14.5,0.0031639462425598007,0.058673889176019955,0.09624068349642009,-0.006140255118751513
14.6,0.0013860285719855862,0.058573044528016295,0.09713287430393487,-0.05698474523678564
14.6,0.003244936704286466,0.05847297055258166,0.09636413040966053,-0.07053587338606832
14.7,0.001472174993425644,0.05837316540050208,0.0969316810062213,-0.09646843574146771
14.7,0.0062983179226326754,0.05827496444399134,0.1048021519095464,-0.14345901921229023
14.8,0.0016655151599178732,0.058176190287826536,0.10686076383603746,-0.13530426178701402
14.8,0.003202432222507817,0.058078134838538194,0.10591332679318563,-0.09830218042289483
14.9,0.0019800124161010245,0.05798039159315815,0.10642760984961279,-0.12526310016992406
14.9,0.002919585792452837,0.057883274390519095,0.11421072907764986,-0.10346924579373662
15.0,0.002635043543292534,0.05778659948108393,0.11853263571906202,-0.13985961557581794
15.0,0.008048273916790968,0.05769207939597993,0.1244347467023762,-0.17318543951424126
15.1,0.0026125142030183498,0.05759636249415751,0.12555116842847835,-0.11079765806127724
15.1,0.008387974272642732,0.05750295099978515,0.13474622940706407,-0.16215575509627905
15.2,0.0025817874054442835,0.05740817482060611,0.13595067402290137,-0.08923530920936637
15.2,0.004250617148380279,0.057314194193085456,0.1365669569287677,-0.05379677965330395
15.3,0.0020384095721393903,0.05722027839958425,0.1389139755444484,-0.0777043767170192
15.3,0.005191053437934278,0.057127475457990254,0.13595890577466094,-0.040521480780149936
15.4,0.0015931691163074396,0.057034430556741025,0.1415607157324151,-0.06740836886228731
15.4,0.005901456395670641,0.056942759814492615,0.14022803167688863,-0.07555259058622756
15.5,0.0011731816729394706,0.05685058393317741,0.14076363222194627,-0.09901405647486124
15.5,0.0065133875184722745,0.05676002092346081,0.13887759710212982,-0.08477209932389396
15.6,0.0008654553302929358,0.05666871464684824,0.1388842540592297,-0.1077156129453555
15.6,0.007015026162824795,0.05657922038392399,0.13760426772235637,-0.10273633807074746
15.7,0.013692938929651564,0.05649406789812936,0.14224078106102944,-0.10431086182537395
15.7,0.006560526149531305,0.05640525252811332,0.14306565414345498,-0.127696441961385
15.8,0.0008741096341160388,0.05631567074682369,0.1459214175120852,-0.1537511778122247
15.8,0.007962967949216034,0.05622827743521977,0.15081883367822946,-0.1811804716207775
15.9,0.0011630663978892094,0.0561395572524927,0.1531459677982876,-0.14613032233564152
15.9,0.008501107512374716,0.0560532452251274,0.15753769151260327,-0.17158530869684396
16.0,0.0017925351111242886,0.05596540850204466,0.1663997668408338,-0.13548401275495864
16.0,0.005976104392517066,0.0558788927752226,0.1660853691601007,-0.065159535283431
16.1,0.0019293011374221596,0.05579189002728147,0.16796506454783652,-0.08391954816737454
16.1,0.006001704461695938,0.05570619336059647,0.16642334706893644,-0.058965801959577374
16.2,0.002031932464204915,0.055620008925559156,0.16709625505747094,-0.07638010941060536
16.2,0.010086965602441563,0.05553693656819624,0.16999279466297387,-0.09489693497853828
16.3,0.0016020057039257787,0.05545150050539238,0.17085744225494667,-0.09088629918587049
16.3,0.006996498334089056,0.05536774287878887,0.16907202530501386,-0.05383244814883235
16.4,0.0012860712379010077,0.055283063644197813,0.16953790989980544,-0.07012488161126337
16.4,0.007059856368021126,0.05520010277853227,0.1762572907657077,-0.07459695289442538
16.5,0.0016560623086012839,0.05511622382302781,0.17878582362019174,-0.09508017390985203
16.5,0.010364111892224354,0.05503560828296688,0.18368405815134617,-0.1148318710958635
16.6,0.0017443392147326463,0.05495249367747482,0.18517106153556484,-0.0955134278785449
16.6,0.010562689597179053,0.054872733705320885,0.18904197195193712,-0.11448028812995432
16.7,0.0016084616993495872,0.054790351164285295,0.1893636496340019,-0.07908390813327779
16.7,0.008099544613610914,0.054710063278577414,0.1863908930419813,-0.04464824489880855
16.8,0.0009633900826634959,0.054628370796462634,0.18582208537805545,-0.05915737396204314
16.8,0.009940517667849553,0.054549713674172766,0.1876618895214367,-0.07460447920484453
16.9,0.0009694984594583122,0.054468744854142284,0.18787148127582318,-0.06310938860174768
16.9,0.008829343430216081,0.05439023040436183,0.18556195024155234,-0.04937561152755698
