Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
5.7,0.02453941142770956,0.08821792558140298,0.04907882285541912,-0.11443600832387268
5.8,0.026712860836075065,0.08786884741709713,0.05342572167215013,-0.11813887706307513
5.8,0.028835749966833503,0.0875302386327934,0.057671499933667006,-0.12270536000270349
5.9,0.0259608171289462,0.08718841540409432,0.0519216342578924,-0.10871363839264125
5.9,0.022876824049167143,0.08684372597274143,0.045753648098334286,-0.09849663179803947
6.0,0.02485952338599382,0.08650808770276643,0.04971904677198764,-0.10333885964985956
6.0,0.02230280945248918,0.08617093838364862,0.04460561890497836,-0.0944942666291119
6.1,0.024200301223667176,0.0858423179276184,0.04840060244733435,-0.10025635672172495
6.1,0.026057396115523667,0.08552232558207308,0.052114792231047334,-0.10653658506208508
6.2,0.023388537106567003,0.08520006778738147,0.046777074213134005,-0.10731333992186032
6.2,0.020668918931270267,0.08487612154133993,0.041337837862540534,-0.10462835251829128
6.3,0.022414290239964264,0.08455970413319099,0.04482858047992853,-0.1113417605019762
6.3,0.020262614943900557,0.08424282358164198,0.04052522988780111,-0.1100640399325794
6.4,0.021940110861342156,0.08393308580670678,0.04388022172268431,-0.11721977274210035
6.4,0.019515447004101506,0.08362237197324865,0.03903089400820301,-0.11953414440718582
6.5,0.0211300794657203,0.08331839650687768,0.0422601589314406,-0.12691545638156598
6.5,0.02271481307005054,0.08302122912375055,0.04542962614010108,-0.13458318488920806
6.6,0.020333824245124355,0.08272282642263673,0.04066764849024871,-0.13674961903742278
6.6,0.021862479560340924,0.08243085327694152,0.04372495912068185,-0.14449132144864754
6.7,0.01930191570122644,0.08213743202839123,0.03860383140245288,-0.14630634575965729
6.7,0.017023393233963697,0.0818435883285585,0.034046786467927394,-0.1330411754000742
6.8,0.018475882572032625,0.08155540419012987,0.03695176514406525,-0.1398778128406638
6.8,0.019904531561975372,0.08127293902338244,0.039809063123950744,-0.1471361038148049
6.9,0.017723342838112804,0.0809899354322636,0.03544668567622561,-0.1456874388675664
6.9,0.015557389121799981,0.08070682644553018,0.031114778243599962,-0.1526127600282262
7.0,0.016920568836820266,0.08042879593076038,0.03384113767364053,-0.15897666303721059
7.0,0.01826326331694539,0.08015589835057046,0.03652652663389078,-0.1658792734849118
7.1,0.01625882752397849,0.07988288746732906,0.03251765504795698,-0.16429021602126936
7.1,0.014422923475091264,0.0796103139262623,0.028845846950182528,-0.16812351231076483
7.2,0.01570946693900192,0.07934234414751769,0.03141893387800384,-0.17362465840116512
7.2,0.014319895514621563,0.07907537467010238,0.028639791029243127,-0.17748726736051967
