Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
3.9,3.2734227868017807,3.5133171676839035,0.25,0.04064405837159644
4.0,3.2467914681452648,3.5065628811711997,0.25,0.028028689603084442
4.1,3.2325062162483063,3.4998038756155645,0.25,0.022694764245377516
4.2,3.218354783429889,3.493044041574631,0.25,0.018237976131439102
4.3,3.2163430274127927,3.4865565146549167,0.25,0.01694018714626368
4.4,3.2023708484790547,3.480059894723956,0.25,0.013067554486152997
4.5,3.1885581387034123,3.473558632243617,0.25,0.009357750002613012
4.6,3.16338454239424,3.46681742099727,0.25,0.005285284453900116
4.7,3.1614960496811557,3.4603251954291387,0.25,0.0038702326988237683
4.8,3.1482314219771013,3.4538404324241503,0.25,0.0018246631606223555
4.9,3.1351724802350773,3.4473669822443616,0.25,-6.982392266084627e-05
5.0,3.1223708337242955,3.4409093329559344,0.25,-0.001917969799676374
5.1,3.099318461688559,3.434277729765141,0.25,0.19808203020032364
5.2,3.0975905558726393,3.4278680837649254,0.25,0.3980820302003236
5.3,3.0849853626014814,3.4214751854357326,0.25,0.5980820302003236
5.4,3.060029174721653,3.4148851011820978,0.25,0.7980820302003235
5.5,3.0584007943439073,3.40850409461994,0.25,0.9980820302003235
5.6,3.029686780577495,3.401872334763482,0.25,1.1980820302003234
5.7,3.0281216028467073,3.3954440895015368,0.25,1.3980820302003234
5.8,3.010215345436976,3.3889490245531473,0.25,1.5
5.9,2.9931321195326825,3.382404074396299,0.25,1.5
6.0,2.9758567666015288,3.3758094581724247,0.25,1.5
6.1,2.9528657128875184,3.369083280223367,0.25,1.5
6.2,2.9284514975204616,3.3622126518338282,0.25,1.4101620656897085
6.3,2.9029803109652605,3.355191059168405,0.25,1.2101620656897085
6.4,2.8518722698234202,3.347673494259345,0.25,1.0101620656897086
6.5,2.8504675235538253,3.3403594289094354,0.25,0.8101620656897086
6.6,2.8252668329603767,3.332923366952494,0.25,0.6101620656897087
6.7,2.776945847159716,3.3250740445581894,0.25,0.41016206568970864
6.8,2.7755506708296784,3.3174271535081474,0.25,0.3325582053714804
6.9,2.751493770935668,3.3096918524879593,0.25,0.26038884936658635
7.0,2.7042213611268013,3.3015924049759717,0.25,0.16002410974663603
7.1,2.6803825714358567,3.293426246665895,0.25,0.13309530364594963
7.2,2.6789757677842223,3.2854575799555,0.25,0.1352504743943543
7.3,2.632147028461419,3.277160406999431,0.25,0.10007874900114588
7.4,2.6307293892481853,3.269057672533023,0.25,0.10226750273797539
7.5,2.6068217998980834,3.260894617716882,0.25,0.09012848061333097
7.6,2.5830396002015243,3.2526761419566985,0.25,0.07879010736626012
7.7,2.5593835974260344,3.2444068767616936,0.25,0.06885429312718964
7.8,2.5141076061613457,3.235867929823447,0.25,0.05094930125138497
7.9,2.5126560659575645,3.2275143751317965,0.25,0.05318741582453468
8.0,2.4893345309483363,3.219121879421579,0.25,0.04862425239817249
8.1,2.4444389603308028,3.210484100188124,0.25,0.03806021887888121
8.2,2.421397287629772,3.2018209843615555,0.25,0.03534058692078318
8.3,2.419912886210204,3.1933352424966963,0.25,0.0375923554742598
8.4,2.375560529746637,3.184627472717956,0.25,0.030958362074750317
8.5,2.374058157483401,3.176092976876232,0.25,0.033212628716561526
8.6,2.3300564733264113,3.167350535397918,0.25,0.027717440767835284
8.7,2.3079749052691607,3.158599725020627,0.25,0.024882030365638193
8.8,2.306444003967051,3.15001591522367,0.25,0.02713854729551829
8.9,2.2842891549222735,3.141420719358443,0.25,0.025318614348778717
9.0,2.2621296068067873,3.132815372993478,0.25,0.023720809734536892
9.1,2.2397785656313394,3.124199561693276,0.25,0.022210276126563188
9.2,2.217521923609588,3.1155752843059084,0.25,0.020975865244683686
