Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.0,0.10011036900653372,0.10011036900653372,-0.0042912691849940785,-3.85
0.1,0.13013578613899318,0.11512307757276345,-0.06912778869551682,-3.85
0.2,0.15971139649902402,0.12998585054818365,-0.19006718838327497,-3.85
0.3,0.1839915626359577,0.14348727857012716,-0.33,-3.651079603650411
0.4,0.19627457334372328,0.15404473752484638,-0.33,-2.6183511153554133
0.5,0.2011643309616381,0.161898003097645,-0.33,-2.0358553376714927
0.6,0.20343914847672415,0.16783245243751344,-0.33,-1.5442508726195858
0.7,0.2037864191157105,0.17232669827228808,-0.33,-1.1286871106104948
0.8,0.20279746359815268,0.1757123388640508,-0.33,-0.7875293671029167
0.9,0.20088324954367853,0.17822942993201357,-0.33,-0.5147677612608513
1.0,0.19831159501357565,0.1800550813030647,-0.33,-0.3036293360981071
1.1,0.1952228802481839,0.1813190645484913,-0.33,-0.1457897869873546
1.2,0.19165744473995358,0.18211432456321916,-0.33,-0.03291055057880903
1.3,0.18760162484511378,0.1825062745833545,-0.33,0.042565052776645504
1.4,0.183058336808613,0.18254307873170506,-0.33,0.08798374250173119
1.5,0.17793337483960167,0.18225497223844858,-0.33,0.10984291023480046
1.6,0.17216936946634454,0.18166170148714833,-0.33,0.1124663823093948
1.7,0.1657128852534953,0.1807756561408343,-0.33,0.10099310207665772
1.8,0.1585175974852651,0.17960417936948855,-0.33,0.07908463937098857
1.9,0.1505448182272303,0.17815121131237563,-0.33,0.04943755625727291
2.0,0.1417631509946255,0.17641844653533992,-0.33,0.01386069252213189
2.1,0.1321475725940832,0.1744061340834646,-0.33,-0.026690966789261018
2.2,0.12167984717948155,0.17211368682676967,-0.33,-0.07279384299559283
2.3,0.11034835228294666,0.16954013122077705,-0.33,-0.12482364093403979
2.4,0.09814892750858034,0.16668448307228917,-0.2941310845551929,-0.1852449120831179
2.5,0.08789242093105344,0.1636540191437801,-0.263165666799981,-0.24921401384310876
2.6,0.07996745855776484,0.16055451689985364,-0.2392105249786864,-0.30385636069059224
2.7,0.07371067219546996,0.15745295101755422,-0.22025089828477667,-0.35719930004716943
2.8,0.06862425174716448,0.15438989242202353,-0.20479760504917838,-0.4089773960448136
2.9,0.06427347506403776,0.151386011843424,-0.19156878050860332,-0.4560098320790585
3.0,0.06042104802284426,0.1484516581717924,-0.1798429913715714,-0.5010392097694473
3.1,0.05692376884352844,0.14559141163028416,-0.16917581485911157,-0.5472093623532168
3.2,0.05370339468892429,0.14280692626842478,-0.1593136057514698,-0.5979170990421268
3.3,0.0507275836192816,0.14009871030815588,-0.15014208622434033,-0.655789697124876
3.4,0.04798895731466783,0.1374670030797705,-0.1416197438587496,-0.7232757525248493
3.5,0.04550640675789103,0.1349125420708294,-0.13378619830075877,-0.8017276254810378
3.6,0.04331410410183519,0.13243690861220794,-0.12673018147913445,-0.8912407251888657
3.7,0.041458591686234364,0.13004274237731392,-0.12058472654068253,-0.9901388629267047
3.8,0.03997186715739155,0.12773323275629025,-0.11544709538828159,-1.0954088628437106
3.9,0.03953594564640566,0.12552830057854314,-0.11361605760108202,-1.1646113944420553
4.0,0.03901391127286794,0.12341819352230715,-0.11145682994469874,-1.240665539670007
4.1,0.03919778378350549,0.1214129456713833,-0.11157397922144538,-1.2853736514662235
4.2,0.03936465483745966,0.11950484588454786,-0.11159777413492908,-1.332912764233884
4.3,0.03993631548373854,0.11769647019362038,-0.11281645650922388,-1.3733508896623516
4.4,0.04097736909029714,0.1159916012802132,-0.11570992252280486,-1.3779266910188057
4.5,0.04238269989417557,0.11439140777182107,-0.12004853360361502,-1.3430054459213445
4.6,0.04404170956515343,0.1128946056823175,-0.12548978395165947,-1.2730589692685155
4.7,0.0458775513298002,0.11149841704997339,-0.13171349700788085,-1.1773702778863204
4.8,0.04774531357727979,0.11019733330563271,-0.13821213140233146,-1.0625347955803712
4.9,0.04967309847889226,0.1089868486090979,-0.14494411887787778,-0.9376087648500033
5.0,0.051653104154236004,0.1078626575413555,-0.15178815177145016,-0.8106225894605772
5.1,0.053647257960075384,0.10682005370325397,-0.15856546900406382,-0.6882203217950137
5.2,0.05575305285930562,0.10585652538544361,-0.16552395218003188,-0.5766758735584562
5.3,0.05789766100254635,0.10496839826724182,-0.17243933896011485,-0.48087536969068845
5.4,0.0602535701903334,0.10415540139311621,-0.17986182019615057,-0.3990767905802533
5.5,0.062653232812084,0.10341429123988351,-0.18730245789894892,-0.3346042260062068
5.6,0.06506611240515649,0.10274151617260759,-0.19469639790713772,-0.2869165785804922
5.7,0.06748855937597852,0.1021337065726657,-0.20206039990971905,-0.2531327781175344
5.8,0.06990185136598767,0.10158740394204403,-0.2093586341518802,-0.2301147979956562
5.8,0.06950001675272291,0.10105261415555536,-0.20815640786972206,-0.22968621903524827
5.9,0.07243418758097289,0.10058345962154581,-0.21699167282441092,-0.2139920681892798
6.0,0.07482647049169597,0.10016802431299984,-0.224189258644198,-0.2033981170014792
6.1,0.07710872584548333,0.09980200370240434,-0.2310481196873808,-0.1961433957791106
6.2,0.0793164189891313,0.09948191644125945,-0.23767990328540775,-0.19034227123770592
6.3,0.08143776853812823,0.09920431416582666,-0.2440524929362876,-0.18484360137175543
6.4,0.08345971893917534,0.09896575969269558,-0.2501284956741459,-0.17900107933230427
6.5,0.08543140823450425,0.09876375444705095,-0.2560565661784982,-0.17227245520191886
6.6,0.0872072869107019,0.09859380639504581,-0.2613986217889902,-0.1652547073259148
6.7,0.08885679805677035,0.09845269033217226,-0.26636266828007427,-0.15792196988877774
6.8,0.09037742112276517,0.09833732934346644,-0.27094022030900294,-0.15055990597470853
6.9,0.09176294548118462,0.09824473238765966,-0.2751117333564435,-0.1434884818532827
7.0,0.09300815301692045,0.0981720021186216,-0.27886086320189357,-0.13698127782661598
7.1,0.0941059312079878,0.09811630251710608,-0.2821642712219658,-0.13192023745720022
7.2,0.09505716197816118,0.09807496278009331,-0.2850263129998843,-0.12763894136569093
7.3,0.09585657794161788,0.09804538431558031,-0.28743087303465414,-0.12431132486928802
7.4,0.09650485562837159,0.09802511420127492,-0.2893806215056418,-0.1216803339778623
7.5,0.09699977953425448,0.09801179816663828,-0.29086898112526227,-0.11973281024399056
7.6,0.09733878328286776,0.09800316977069251,-0.2918883780225867,-0.11842528814818158
7.7,0.09752116736234263,0.09799706847438429,-0.2924367351858032,-0.11775613318125316
7.8,0.10046121284492902,0.0980278702790161,-0.3012518937277307,-0.11827629936498113
7.8,0.09754594388074479,0.09802192057039547,-0.29251114794537725,-0.1177025269481296
7.9,0.09741253287133889,0.0980144890130899,-0.29210994083148706,-0.11823509445843654
8.0,0.09712103016012695,0.09800372444859637,-0.2912327717722692,-0.11964024489312891
8.1,0.09957544490557203,0.0980224354064175,-0.2985871025837147,-0.12213069877219646
8.1,0.09667238925994316,0.09800655251057663,-0.2898830186059279,-0.12166730234731965
8.2,0.0960106583327704,0.09798334443874168,-0.2878842978210864,-0.12809432414398939
8.3,0.09526507086621894,0.09795209991491959,-0.28564394357263134,-0.130149252236278
8.4,0.09436492557687051,0.09791133657016902,-0.28293909343895396,-0.1326630471474695
8.5,0.09330939042326675,0.09785962931009147,-0.2797666290674051,-0.13589878471813546
