Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
10.5,0.43079815442326685,0.24841035886848672,0.17566792813224869,0.40199202648572596
10.5,0.4339101904551727,0.25056004560262185,0.18406183784465785,0.40163074698226986
10.6,0.4291079292776174,0.25258684031854617,0.1881900250593587,0.3774342137678786
10.6,0.43214855752177883,0.25460697967846535,0.19005503319050426,0.3769871831648023
10.7,0.16444685988498361,0.25399304444574317,0.15005503319050426,0.17698718316480228
10.7,0.4326917327324172,0.2559653952889116,0.1889152417902668,0.3703633951576476
10.8,0.4298563227310783,0.25785240398481063,0.1832667741138978,0.3672674538066762
10.8,0.1608507216664351,0.257216489874749,0.1432667741138978,0.16726745380667618
10.9,0.42863236875967087,0.2590383094111123,0.1818124048453147,0.3564144212065415
10.9,0.1591027181298144,0.25839737136755137,0.14181240484531468,0.15641442120654148
11.0,0.426227394198772,0.2601421353511583,0.1818124048453147,0.3385984002995882
11.0,0.42900341668267494,0.2618836978840165,0.18459150317393777,0.3379189063483587
11.1,0.15403035427041237,0.26121894445979205,0.14459150317393776,0.13791890634835868
11.1,0.42910679160935966,0.26291986355117675,0.18132783893953353,0.3338857664634917
11.2,0.4264250159786931,0.2645510297059756,0.17728539903833712,0.32842663474119255
11.2,0.1543814189910488,0.2638893681940399,0.1372853990383371,0.12842663474119254
11.3,0.42460057283754354,0.26546099309490495,0.17692500774096248,0.3141468600555103
11.3,0.42717714747514807,0.2670307850639585,0.17881160036836258,0.3133024312050365
11.4,0.422577074821977,0.26851443670680347,0.17708336986609782,0.2987437848397889
11.4,0.15319887019028175,0.26784777092572726,0.13708336986609782,0.0987437848397889
11.5,0.4229388948094473,0.26930361084807863,0.17325179077713154,0.29678759845060415
11.5,0.15325573266156792,0.2686430594695495,0.13325179077713153,0.09678759845060414
11.6,0.42286485656102957,0.2700672654855944,0.16902085505415188,0.2935255849221585
11.6,0.42524008862397983,0.2714903143398276,0.17088987235303865,0.2925238765612084
11.7,0.42259776882407796,0.2728568011343418,0.16707336005084106,0.2859567378691447
11.7,0.1546173506282985,0.27220376207645613,0.12707336005084105,0.0859567378691447
11.8,0.42213061128141527,0.2735376677447459,0.1643854091527821,0.2795593838968282
11.8,0.42437400836506567,0.2748706976386862,0.16623927156132,0.27845187051882225
11.9,0.42161907842903995,0.27614993813119104,0.16203673962651913,0.2716185644055948
11.9,0.15643594579740996,0.2755069612646033,0.12203673962651912,0.07161856440559478
12.0,0.16189573393386647,0.27489276501212045,0.08203673962651911,-0.12838143559440524
12.0,0.15866800846852672,0.27427277651293186,0.042036739626519104,-0.3034375568615717
12.1,0.42261098174704625,0.2755346519631768,0.08203673962651911,-0.10343755686157169
12.1,0.42467013459914305,0.27679507514475193,0.12203673962651912,0.09656244313842832
12.2,0.42327624363661653,0.2780191262905259,0.14624582908574782,0.2718237711391524
12.2,0.15880542286754773,0.27740229413655004,0.10624582908574781,0.07182377113915239
12.3,0.4248448888861927,0.2786194040513396,0.14291151265658106,0.2718237711391524
12.3,0.15971039843284524,0.27801137012390004,0.10291151265658105,0.07182377113915239
12.4,0.4260635088680478,0.2792182599744167,0.13968214469018,0.2703195251789874
12.4,0.1612173542302911,0.27862104035782376,0.09968214469018,0.07031952517898737
12.5,0.4271381611088426,0.2798165656301743,0.13968214469018,0.2615291332857482
12.5,0.16122524304401042,0.27922441534783665,0.09968214469018,0.061529133285748216
12.6,0.42870272214855615,0.2804136358030285,0.13790893454238803,0.26016429455150636
12.6,0.16171897028748336,0.27982818792620695,0.09790893454238803,0.06016429455150635
12.8,0.42830015894395335,0.28099259939682975,0.13019103100526763,0.2579066464191102
12.8,0.16990712665022117,0.2804418891758069,0.09019103100526762,0.0579066464191102
12.9,0.42982838394243694,0.2816000760201337,0.12548412520799998,0.2579066464191102
12.9,0.43153739616735215,0.2827553538672971,0.1271781087352181,0.2573420522649427
13.0,0.43130638737091576,0.2838898845727325,0.12631474007935092,0.2511484632103801
13.0,0.17091455991341603,0.2833442047604289,0.08631474007935092,0.05114846321038008
13.1,0.433152941471854,0.28447614677841987,0.12631474007935092,0.2469154016848692
13.1,0.17266804316101841,0.28394090487485946,0.08631474007935092,0.046915401684869185
13.2,0.43404913075842544,0.28506168896762857,0.12631474007935092,0.23586915439847111
13.2,0.17262474887407717,0.28453023663689275,0.08631474007935092,0.035869154398471104
13.3,0.43546418950907784,0.28564481794944613,0.12631474007935092,0.23060058926071542
13.3,0.17488424512124337,0.2851252377306624,0.08631474007935092,0.030600589260715405
13.5,0.4344917240282955,0.28621270298044427,0.12557876477763602,0.22094047837396544
13.5,0.1852768236058278,0.2857344998306173,0.08557876477763601,0.020940478373965427
13.6,0.4353329400818586,0.28681110093261375,0.12412228151180989,0.2155378951558001
13.6,0.43676793722767354,0.28788385998850674,0.12573638289357442,0.21361082794573805
13.7,0.18584285646923476,0.28740913701936155,0.08573638289357441,0.013610827945738035
13.7,0.43751222014228225,0.2884706581991138,0.12394183396020625,0.20849034021005697
13.8,0.19542652833438998,0.28803435745387923,0.08394183396020624,0.008490340210056957
13.8,0.19305542060774564,0.2875933568005797,0.043941833960206234,-0.19150965978994305
13.9,0.4382216728632016,0.28864158156600733,0.08394183396020624,0.008490340210056957
13.9,0.43953575106590087,0.2896854955144153,0.11745005809862627,0.20430720612567668
14.0,0.43938915041474996,0.29071310227966146,0.11356738895373703,0.2024828302333038
14.0,0.19601114323504698,0.2902819291359844,0.07356738895373702,0.0024828302333037844
14.1,0.44105484260712424,0.29130676202840255,0.10722035109012626,0.2024828302333038
14.1,0.201523871744422,0.2908981581714726,0.06722035109012625,0.0024828302333037844
14.2,0.4415667805848473,0.29191076734543303,0.10722035109012626,0.19643749759933332
14.2,0.4426602843400223,0.29291793833562696,0.10976287561324524,0.19381795774118762
14.3,0.2074626491561192,0.29253149287674884,0.06976287561324523,-0.006182042258812387
14.3,0.20543804831607432,0.29214108198702193,0.029762875613245227,-0.2061820422588124
14.4,0.4437324631218965,0.29313896725800664,0.06976287561324523,-0.006182042258812387
14.4,0.20997354855630182,0.29276702225085666,0.029762875613245227,-0.2061820422588124
14.5,0.44443325141023976,0.29375474017954495,0.06976287561324523,-0.006182042258812387
14.5,0.2089441188709493,0.29338044148714687,0.029762875613245227,-0.2061820422588124
14.6,0.44608152771682924,0.294365662348507,0.06976287561324523,-0.006182042258812387
14.6,0.2082391430082571,0.293990285647562,0.029762875613245227,-0.2061820422588124
14.7,0.44768091359748347,0.2949727222973722,0.06976287561324523,-0.006182042258812387
14.7,0.4487383350480673,0.29595011141611427,0.09619653466004026,0.18387102996849536
14.8,0.44920125036912467,0.296918025977129,0.09152497032719864,0.18684917903107695
14.8,0.45024116734176967,0.29788101336481765,0.09290642987321263,0.18422104400609285
14.9,0.4508234178802223,0.29883572900366334,0.08532830022223375,0.19123261274204972
14.9,0.20990983580585595,0.2984607667628531,0.04532830022223375,-0.008767387257950288
15.0,0.45204131877085435,0.2994104623827523,0.08532830022223375,0.18158797466362592
15.0,0.21195227019933469,0.29904413600282664,0.04532830022223375,-0.018412025336374094
15.1,0.4531451099269705,0.29998804144699526,0.08532830022223375,0.1768934402363751
15.1,0.4541053793584983,0.30092689192846184,0.08698016048229817,0.17406194232310337
15.2,0.45440844054644697,0.30185599674595315,0.0867563655063284,0.1702503957494692
15.2,0.4553485932115824,0.3027801483673902,0.0880612869018152,0.1673455331370864
15.3,0.45594451430776356,0.30369696237030097,0.08759598528457545,0.16489648348225702
15.3,0.21550391372574546,0.30333776186194733,0.04759598528457544,-0.03510351651774299
15.4,0.45684287875061497,0.3042479886794021,0.08581644729206878,0.15847697273696895
15.4,0.21787168435649482,0.30389818785047956,0.04581644729206877,-0.04152302726303106
15.5,0.4576676153267552,0.30480141048699566,0.08581644729206878,0.14767711170473474
15.5,0.45852441736933824,0.30569956011871097,0.08956425329065051,0.14454305837356443
15.6,0.4586802265571583,0.30658784435910524,0.08866113133569975,0.14116138529561606
15.6,0.22084746606122943,0.3062462128235198,0.04866113133569974,-0.05883861470438395
15.7,0.4596531384324147,0.3071289486415156,0.08741969426633689,0.13557063686325993
15.7,0.22536609119044207,0.3068036408643316,0.04741969426633688,-0.06442936313674008
15.8,0.4602921932264107,0.3076785686032351,0.086088133823297,0.12777002921240488
15.8,0.4610600156938204,0.30854830610159284,0.08728115263199691,0.12440092818696445
15.9,0.4612884323118914,0.3094093014816304,0.08619426956869866,0.12105521824066932
15.9,0.4620335137016021,0.31026517697169764,0.08736808007195394,0.1176057342525133
16.0,0.4621914167383463,0.3111121052607533,0.08484031938311482,0.11507433055220996
16.0,0.46290815471095825,0.3119539474552208,0.08599479832823495,0.11154377352888838
16.1,0.46275858281318794,0.3127850873152766,0.0853204483323832,0.10437487802023968
16.1,0.24015142224499048,0.3125008859891296,0.04532044833238319,-0.09562512197976034
16.2,0.462821229216138,0.31332128122789044,0.0853204483323832,0.09101291291933694
16.2,0.24687046899140655,0.3130606280949815,0.04532044833238319,-0.10898708708066307
16.3,0.4627831140155402,0.3138697361110698,0.0853204483323832,0.07805174378610169
16.3,0.46336895572569287,0.314673503426919,0.08769681803178976,0.07425789546110452
16.4,0.4632653122574155,0.31546763141086936,0.08533607817650436,0.07163732969725418
16.4,0.4638257850968403,0.31625648605196305,0.08641296667346192,0.06775899056041533
16.5,0.25891206106005504,0.31603260634994734,0.04641296667346191,-0.13224100943958467
16.5,0.4630788763727018,0.3168062565085304,0.0812045699870814,0.05845280772300121
16.6,0.26596603359378385,0.31660721154913307,0.041204569987081385,-0.1415471922769988
16.6,0.46286453684195505,0.3173691728633856,0.07941758464863027,0.04773238285371839
16.7,0.4633128770793928,0.31812565589656006,0.08044500019567485,0.04363228296725623
16.7,0.46375631371556497,0.3188767182633766,0.08146270930087057,0.039487699128153905
16.8,0.4633221603895331,0.319617118282481,0.07800527259421716,0.0356774689298516
16.8,0.46373014053304445,0.3203521180718374,0.07900376826865593,0.03144316829588065
16.9,0.4633818766528924,0.32107727031332534,0.07451301551729675,0.029538119604920574
16.9,0.2794691648136479,0.32091643611500503,0.03451301551729674,-0.17046188039507942
17.0,0.46335537093878026,0.32163189263975683,0.07352549519523434,0.01902518514786891
17.0,0.28583211868241803,0.3214933078765001,0.03352549519523433,-0.1809748148521311
17.1,0.4631243739443917,0.32219795699848025,0.0713685414427441,0.008728139961139997
17.1,0.4634234495873305,0.3228971025260836,0.07230988275136986,0.00421625902129244
17.2,0.46350033511421557,0.32358954051388644,0.07000316623028635,0.00280452603705518
17.2,0.2880028425293558,0.32345390774254,0.030003166230286343,-0.19719547396294484
17.3,0.46355325126324826,0.32413768434281076,0.06535024050354235,-1.8272796402707403e-05
17.3,0.2936722140898406,0.3240215285051116,0.025350240503542343,-0.20001827279640272
17.4,0.46334364326179545,0.32469522985812843,0.0628537208712682,-0.009721800761232052
17.4,0.2957178611431548,0.3245853528199748,0.02285372087126819,-0.20972180076123206
17.5,0.4634929483984921,0.32525119409029724,0.057329412205637836,-0.012054976893659503
17.5,0.4636962011676972,0.3259115864785179,0.0582057876880611,-0.01694426210003483
17.6,0.2971080609100038,0.32580360497588834,0.018205787688061095,-0.21694426210003484
17.6,0.29899504122082415,0.3257031769973108,-0.021794212311938913,-0.4169442621000349
17.7,0.46392197057740386,0.3263544588253118,0.018205787688061095,-0.21694426210003487
17.7,0.2983986710997493,0.32625072749493134,-0.021794212311938913,-0.4169442621000349
17.8,0.46427329620987556,0.3268957202626549,0.018205787688061095,-0.21694426210003487
17.8,0.29611637057684276,0.3267828918985341,-0.021794212311938913,-0.4169442621000349
17.9,0.46455896490960935,0.32742142589722817,0.018205787688061095,-0.21694426210003487
17.9,0.2945711358280942,0.32730231129032394,-0.021794212311938913,-0.4169442621000349
18.0,0.46479477781793926,0.327934291417406,0.011890924012802409,-0.21694426210003487
18.0,0.29378751921367297,0.32781165873821877,-0.0281090759871976,-0.4169442621000349
18.1,0.29204548595682706,0.32768403003163055,-0.0681090759871976,-0.5608041260624377
18.1,0.2920354881612478,0.3275572782595548,-0.10810907598719761,-0.5656417720125433
18.2,0.4650691568938107,0.3281798189637637,-0.0681090759871976,-0.3656417720125433
18.2,0.2853309175000543,0.32803033861004355,-0.10810907598719761,-0.5586949372345827
18.3,0.4644132805386015,0.3286421637472226,-0.0681090759871976,-0.35869493723458273
18.3,0.2776353354578972,0.3284678635369663,-0.10810907598719761,-0.5497111534570107
18.4,0.46337850544811754,0.32906737682530857,-0.0681090759871976,-0.3497111534570107
18.4,0.46353139598422927,0.3296621938910031,-0.0281090759871976,-0.1497111534570107
18.5,0.27117934477703076,0.3294669149852029,-0.0681090759871976,-0.3497111534570107
18.5,0.46230774072756453,0.3300489610339648,-0.0281090759871976,-0.1497111534570107
18.6,0.26845839692808127,0.32984582999881235,-0.0681090759871976,-0.3497111534570107
18.6,0.2687742537502555,0.3296449796535095,-0.08747233950324043,-0.5497111534570107
18.7,0.26810755786842877,0.32944349719691074,-0.08347107575310819,-0.5599658242056268
18.7,0.2684656951900115,0.32924439203393163,-0.08314950682195332,-0.565533009337951
18.8,0.2678699409998359,0.3290448547058493,-0.08084336719162906,-0.5693034186167079
18.8,0.2682683748229166,0.32884778284441174,-0.08053665177602232,-0.5750119651543004
18.9,0.26720699807430237,0.32864891963870213,-0.0737754898982277,-0.5710346402585345
18.9,0.2676513123522897,0.3284526305413905,-0.07346855343146974,-0.576879769677838
19.0,0.263605743570403,0.32824604444713545,-0.05543485581764296,-0.5585207360231171
19.0,0.2641250368722328,0.3280422552374523,-0.0551011030152173,-0.5644937920230807
19.1,0.2623588464532907,0.3278347946764354,-0.041578943403556196,-0.5504122950912996
19.1,0.2629329933270461,0.3276302642239167,-0.04122699292360278,-0.5565182774794977
19.2,0.2635208843122627,0.3274286793985712,-0.040883947097872325,-0.562696774219537
19.2,0.2641223254607947,0.3272300552523403,-0.04054982049722012,-0.5689471712577824
19.3,0.26321779584984417,0.327030162823035,-0.027833463926726122,-0.556133021449417
19.3,0.2638488971645688,0.32683328270350104,-0.024551790797670912,-0.5575169519499018
19.4,0.2645155410657433,0.3266394910997703,-0.024201627368887233,-0.5639644420507646
19.4,0.26519460826846547,0.32644879976635244,-0.023860710954859105,-0.570475489579112
19.5,0.26537690744523895,0.3262598056676182,-0.014014245853323951,-0.5602741378273739
19.5,0.2657040962829146,0.3260728951070302,-0.002318562240604418,-0.5462905468899323
19.6,0.2664381806396549,0.32588917729287936,-0.0019436172438232618,-0.5529416508508136
19.6,0.2671835416855968,0.32570866100431084,-0.0015784726075708869,-0.5596412163806661
19.7,0.26774569330089404,0.3255308163705098,0.009363194600137634,-0.5468989836371716
19.7,0.2685205263692204,0.3253562119030155,0.009741164208004333,-0.553680501046166
19.8,0.26938064213907664,0.3251850617348578,0.014880141074674514,-0.5505464841936677
19.8,0.270176541853929,0.32501716545460396,0.01525515703520418,-0.5574037092768368
19.9,0.2709539666450728,0.3248524500435289,0.021096045589035013,-0.5529851873264254
19.9,0.27177047658238795,0.3246910023494785,0.02147035164740947,-0.5599065423496055
20.0,0.2724715831229492,0.32453248099368986,0.024837471924941103,-0.5596870951702914
20.0,0.2732141811713437,0.32437698051534514,0.0338801659876854,-0.5455494088188253
20.1,0.27405081226858174,0.32422474089784536,0.03427160971615367,-0.5525398287116887
20.1,0.46196424166265826,0.32477002500164837,0.0024992197249242704,-0.3525398287116887
20.2,0.27562286241098666,0.3246220158219821,0.03903851605937894,-0.5525398287116887
20.2,0.4587638421808813,0.32514710148411713,-0.0009614839406210662,-0.3525398287116887
20.3,0.27738836263012795,0.32500386199153053,0.03903851605937894,-0.5525398287116887
20.3,0.27845905252917286,0.32486443887210453,0.046069287456614066,-0.5651583972623762
