Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
3.0,0.022050117025326086,0.08353574273024326,0.2059485357162587,1.248958722816657
3.0,0.019435915978483407,0.0828746798210037,0.1793771780616391,1.4197770669023473
3.1,0.025960645318079453,0.08225975535663739,0.2026610965655113,1.45077645235241
3.1,0.025128648721356176,0.08165606050023567,0.1861057942236193,1.25077645235241
3.2,0.030184985062394122,0.081094623423949,0.2028749015203589,1.1086883217043615
3.2,0.02868049384025997,0.08053840906945263,0.189085482863475,0.9086883217043615
3.3,0.033086822657617546,0.08002178542810798,0.2120615762987126,0.7274864143443965
3.3,0.02979391220150006,0.07949788223841303,0.18431938185239366,0.5274864143443965
3.4,0.033351593641405705,0.07900751950840267,0.20612155531048484,0.3830332876293739
3.4,0.029425341375386018,0.0785055689312951,0.18092113129802817,0.18303328762937388
3.5,0.032409163999980624,0.07803221277701788,0.20215296698918161,0.12735005502902436
3.5,0.03649204341274343,0.07759551525728102,0.2163785694858978,0.0927214909562156
3.6,0.030364099863128262,0.07713135473612287,0.18602630177153245,0.015460268976034003
3.6,0.02615735314004628,0.07665585656095948,0.1457777579631218,-0.055478794683735566
3.7,0.026888041101781987,0.07619402338776249,0.1586551031042336,-0.09190461624945409
3.7,0.0291328685021096,0.07575318703742889,0.17706362693651206,-0.12179420691126414
3.8,0.02494467678977669,0.07530157966721948,0.14723623527251864,-0.1541354326586707
3.8,0.026463254763339897,0.07486609945174966,0.15887790421336045,-0.18968425802895622
3.9,0.023168292718736355,0.07442521446152311,0.12472469775655635,-0.19172656211694056
3.9,0.02450841517005148,0.07399864244966768,0.09163207413175738,-0.17940188866987639
4.0,0.02230187355154834,0.07357160484745909,0.10215225789979393,-0.21259609900899318
4.0,0.02329418141899774,0.07315670859827243,0.08446739973320314,-0.19406723710015641
4.1,0.021111344832110693,0.07274155246998448,0.10000533435145291,-0.22398014880244513
4.1,0.020279959990146708,0.07233132495274665,0.10945808309142865,-0.25541392133508367
4.2,0.019859055191968285,0.07192731176610256,0.09723560950885955,-0.2345790107774232
4.2,0.020647399608027753,0.07153337415201957,0.08046748178047124,-0.1999929927838293
4.3,0.01901593851145633,0.07114125053007851,0.08894902892791376,-0.2289766662710357
4.3,0.019587203168569003,0.07075796021630057,0.07535371110241569,-0.1873312628133522
4.4,0.01812598606391644,0.07037696525030787,0.08858951177111392,-0.2159900024552867
4.4,0.018524829354144887,0.07000381231460841,0.07210986688485851,-0.1777599009684516
4.5,0.01740403916264237,0.0696338634504438,0.08443438378643293,-0.20546381763917948
4.5,0.017346705045696416,0.06927006550452143,0.09660392918178452,-0.23400585349456937
4.6,0.019138542632559645,0.06891761777054252,0.05392216691922992,-0.1445998029016629
4.6,0.017364288558694246,0.06856594573056864,0.06524782746776277,-0.17173422082375067
