Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.0,0.4800577777892738,0.4800577777892738,-0.33,0.325125765915026
0.1,0.44594039763640797,0.4629990877128409,-0.33,0.36675911023723323
0.1,0.44301153361815254,0.45633656968127806,-0.33,0.3639663564533931
0.2,0.3813191172087454,0.4375822065631449,-0.33,0.2536584959169113
0.2,0.378200337854718,0.42570583282145946,-0.33,0.24389806657388438
0.3,0.3167246596077226,0.4075423039525033,-0.33,0.18161457487864976
0.3,0.3134748682077515,0.39410409884611014,-0.33,0.1754873067105121
0.4,0.2516929714486043,0.37630270792142195,-0.33,0.13009349550531418
0.4,0.24839087970393917,0.36209028256392384,-0.33,0.12432726765568752
0.5,0.18638266770356562,0.3445195210778881,-0.33,0.08663423248017259
0.5,0.18307995770339053,0.3298431971347519,-0.33,0.08246559732751685
0.6,0.12131717511582915,0.312466028633175,-0.33,0.07598969344124788
0.6,0.11801463353224437,0.29750822901002655,-0.33,0.07428591288958634
0.7,0.056602388245336935,0.28030066895540584,-0.16970631176476278,0.13786779505072794
0.7,0.05332041427287032,0.2651686519765702,-0.15985808348061345,0.14366309555609694
0.8,0.0036801242017848097,0.2488256189906461,-0.009467612389491991,2.1612758824869513
0.9,0.03373595946605216,0.2361732860774347,0.0987790793177708,-0.8780838535072172
1.0,0.060624608850693686,0.22642058178706023,0.1766005004299765,-0.9655775690515096
1.1,0.0768660469593091,0.21854929048033647,0.22647654071610526,-0.7574064721545223
1.1,0.07513162202922055,0.21137840705778072,0.22153940995767107,-0.7409038912506256
1.2,0.08644659917887466,0.2054292733492614,0.25715601415169187,-0.5194579598317643
1.2,0.08436625286997179,0.19992640878202092,0.2510780718336859,-0.5057883805389265
1.3,0.09260207152758802,0.19526013324921948,0.27698333155811733,-0.3079500803791184
1.3,0.09019259929119898,0.19088231933430197,0.26984210573591555,-0.29503627716730385
1.4,0.09524545874600063,0.1870568449107699,0.28546925854153443,-0.17297263129763207
1.4,0.09263926299703008,0.18342539945254915,0.27766832767763966,-0.16949266539410557
1.5,0.09631391609818699,0.18019904821720242,0.2888649619110567,-0.09221924581073804
1.5,0.09353703189777268,0.1771039762057942,0.28054216580544655,-0.088661534979531
1.6,0.09549018191153057,0.1742897074370265,0.286460792411345,-0.033007493210087446
1.6,0.09268397345036745,0.17156951630413786,0.27804364675529203,-0.03085746655000232
1.7,0.0940565273736037,0.16906909730637867,0.28216958039331397,-0.0004426174834977203
1.7,0.09127528342623792,0.16663804062262427,0.27382584673696464,0.0006433490520807439
1.8,0.09229115811975303,0.16438510478920393,0.2768731692301199,0.00593849227263199
1.8,0.08955222681359558,0.16218413778992136,0.2686563681909215,0.006098560533368769
1.9,0.0902481810261982,0.16012882473952925,0.27074395371280463,-0.008346178593319209
1.9,0.08756103262583127,0.15811305273637097,0.26268246001962336,-0.008814972700797341
2.0,0.08798113408187477,0.15621759547543865,0.26393168301648606,-0.03769386872731628
2.0,0.0853539129125921,0.1543527617237848,0.2560498542917984,-0.038538410130998464
2.1,0.0864088611686079,0.1526106104274982,0.25917443459891504,-0.0802352309126495
2.1,0.08392231951854758,0.15089340315477445,0.2517157964811853,-0.08064121264801871
2.2,0.08368905888695632,0.1492542728067789,0.2509600808366095,-0.11683735793501439
2.2,0.08117262749642548,0.14763328125177044,0.24341412390251657,-0.1167715393453217
2.3,0.08061112558339217,0.1460746264687849,0.2416455821600623,-0.15764729230536867
2.3,0.07817859990076281,0.1445315349558753,0.2343518938502779,-0.15841509958493427
2.4,0.07769574870813786,0.14304629526148116,0.2327898824280285,-0.20207188336083615
2.4,0.07535503086994873,0.14157474603557826,0.22577479860521246,-0.2027326763589512
2.5,0.07476684250692844,0.14015330127964953,0.2238785755960192,-0.24539145395993908
