Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
0.1,0.13002616914548942,0.13002616914548942,0.038644707546086864,3.85
0.2,0.16050527185263613,0.14526572049906278,0.15643680071176091,3.85
0.3,0.18639601886407986,0.15897581995406848,0.33,3.5171311276060973
0.4,0.20050362729183951,0.16935777178851125,0.33,2.205677754047168
0.5,0.20174321143404733,0.17583485971761847,0.33,1.3746651078659538
0.6,0.2010393391794234,0.18003560629458595,0.33,0.7791431650120108
0.7,0.19867207126870143,0.1826979584337453,0.33,0.35921136187581304
0.8,0.19570995495372892,0.18432445799874325,0.33,0.05626748061434661
0.9,0.19267446718018152,0.18525223679668082,0.33,-0.15275942429189193
1.0,0.1895399953424322,0.18568101265125597,0.33,-0.2909540775812198
1.1,0.18629297630649272,0.18573664571082293,0.33,-0.37055269328816554
1.2,0.18272008487725522,0.18548526564135895,0.33,-0.41216645170933397
1.3,0.17872889902747663,0.18496554513259877,0.33,-0.419729184106977
1.4,0.17430992670499376,0.18420442953062696,0.33,-0.40755460427333023
1.5,0.16921703887796866,0.18320527015378307,0.33,-0.3811967150769098
1.6,0.1634679446919867,0.1819716873124208,0.33,-0.3508503877747602
1.7,0.15701362373458136,0.18050356592548908,0.33,-0.31895214023925256
1.8,0.14984423172174302,0.1788002695808365,0.33,-0.2877210975744715
1.9,0.14184195845248398,0.17685509531092322,0.33,-0.26072609600563634
2.0,0.13299384109219956,0.17466203259998703,0.33,-0.23723550890560707
2.1,0.12332946395118018,0.17221762456909145,0.33,-0.22217433881942528
2.2,0.11281866955541373,0.16951767206846974,0.33,-0.21835173270323113
2.3,0.10044879198144951,0.16651467728207756,0.30087083212774707,-0.2247472574230498
2.4,0.09044865392012776,0.1633452596419963,0.270873105843284,-0.23617874464753363
2.5,0.08245412128367625,0.16010961410766353,0.24687600791956374,-0.2508744711342401
2.6,0.07615470105261277,0.15688057899016158,0.22792398822334914,-0.2751025988774698
2.7,0.07097519707463208,0.1536988981784753,0.2122952520018257,-0.30786152875423545
2.8,0.06575392994654479,0.15055800645590636,0.1965366425238992,-0.34308344108204203
2.9,0.0620998057068019,0.14750772367145445,0.18542952541308869,-0.3866971485561277
3.0,0.058775173019408725,0.14454997198305292,0.17530808919885574,-0.4299111354369045
3.1,0.05576955872578777,0.14168608768443147,0.16609951682465085,-0.48119314604479024
3.2,0.05395560601714182,0.13894451013232867,0.16036490977791715,-0.5453234305026435
3.3,0.050834895425687456,0.136274521807885,0.15067446532085238,-0.6203266634338012
3.3,0.049559275136233365,0.13372407337636583,0.14690461460298232,-0.6183931297937435
3.4,0.048279530089086316,0.13128280071101497,0.1427050267003647,-0.6874168965623901
3.5,0.04570259742966275,0.12890557284208853,0.13445766690733424,-0.7877332091555365
3.6,0.043370833882498266,0.12659382314047798,0.1268136825395274,-0.9026442054330072
3.7,0.04147343949647792,0.12435381304458326,0.12037575181210218,-1.022701486718756
3.8,0.040130228266662814,0.1221942339477135,0.1157436521780986,-1.1149961450158767
3.9,0.03922066455678769,0.12011989471294035,0.11251193257844526,-1.18784570859529
4.0,0.03873931344781748,0.11813500248696175,0.11082004506781488,-1.223900401006762
4.1,0.03854016408434122,0.11623988728689935,0.1095110507061161,-1.3061393090870361
4.2,0.038743696576867576,0.11443765029364279,0.1095631292148886,-1.3614721269655512
4.3,0.03945667030339135,0.11273353711204616,0.1112094935499516,-1.3984287435072207
4.4,0.04058510289591797,0.11113023857390998,0.11449328559398837,-1.3884890260554117
4.5,0.04200001679492837,0.10962740766567124,0.11893234906801681,-1.3461082836264704
4.6,0.04399195654183286,0.10823090870558956,0.12566549986329295,-1.2419410050089934
4.7,0.04615942016866261,0.10693775269440359,0.1327310472320483,-1.1564488752307975
4.8,0.04834387929173943,0.10574195935965533,0.1403806473610037,-1.0157429888423688
4.9,0.05042000041555242,0.10463552018077328,0.14761400201846464,-0.8800299768731654
5.0,0.052381015481107525,0.10361092204940729,0.15430806175685982,-0.7609530322310589
5.1,0.05423451856956906,0.10266137582864115,0.160521461035496,-0.655842923681984
5.2,0.05618731795671829,0.10178450681218978,0.1669462980848511,-0.5542645881221846
5.3,0.05830100326068225,0.10097925674642114,0.1737170674275645,-0.4660728879021514
5.4,0.06051223123330693,0.1002434926461827,0.1806209290111596,-0.4019457688412702
5.5,0.0627093234735398,0.09957323962524264,0.18741150668717413,-0.3492073180945985
5.6,0.06508008481456086,0.09896809655838858,0.19466193267421306,-0.3079515095426419
5.7,0.06742081226905552,0.0984241778637449,0.20179883767256862,-0.27087671090538556
5.8,0.06980794058843931,0.09793915689297701,0.20902608875555234,-0.24656221596225247
5.9,0.0722162703482712,0.09751044211723191,0.21629362063808147,-0.2290798026730476
6.0,0.07454706787339543,0.09713399335913624,0.22331738699344242,-0.21527870242483704
6.1,0.07682781766739913,0.09680647439636628,0.23018552715698626,-0.20340236378561463
6.2,0.07906048289776606,0.0965247919916266,0.2369109727221438,-0.1910470143873928
6.3,0.08121245327364683,0.09628553669915817,0.24338012786164087,-0.1838246415218725
6.4,0.08320739901334649,0.0960843345809149,0.24937651611445932,-0.17748217184486847
6.5,0.08506541645467244,0.09591738127597185,0.25496945656526326,-0.16864933929905576
6.6,0.08687513190346513,0.09578242233011354,0.2604105440203,-0.16242985249477648
6.7,0.08852107241960215,0.09567563777260601,0.26536119191348123,-0.1560348088965675
6.8,0.09006781602129611,0.09559436499360152,0.2700139496062607,-0.14981585264860617
6.9,0.09147390252036579,0.09553550124398387,0.2742474581750543,-0.14255234610129186
7.0,0.09264147990408517,0.09549474038004163,0.27775605686875865,-0.13924591667705055
7.1,0.09371561002360733,0.09547003023620226,0.28098505676215707,-0.13570087698328773
7.2,0.09468565994948233,0.09545928543775405,0.2839052239069285,-0.1307568486422097
7.3,0.09548455792436822,0.09545962695784342,0.2863071665769693,-0.12793688759952637
7.4,0.0961564674299834,0.09546891816413862,0.2883318895111068,-0.12351334821107773
7.5,0.09671080252358658,0.09548525874781558,0.2899977056212211,-0.12189351843657016
7.6,0.09697530730016839,0.09550461002771626,0.2907934636617486,-0.12070902632903824
7.7,0.09712254894625763,0.09552535283436422,0.29124332012381166,-0.11685626448731234
7.8,0.09717024268762066,0.09554617422491178,0.2913868050437217,-0.11663774030734954
7.9,0.09699784055480007,0.09556432005403538,0.2908696345012211,-0.11672446507368316
8.0,0.09666395246584066,0.0955778957628231,0.2898606554056512,-0.12032854825064909
8.1,0.09619052007992569,0.09558536679108046,0.2884416323470977,-0.12003716198276937
8.2,0.09561928167574478,0.0955857754041487,0.2867268749217214,-0.1208771570745899
8.3,0.09489723639626205,0.09557757851119766,0.28455594192306277,-0.12353851480925737
8.4,0.09396119735498523,0.09555856226230104,0.28174499893076715,-0.12543789122440607
8.5,0.0928576147520124,0.09552715589590235,0.2784218114756094,-0.1317227631542197
8.6,0.09166078441925747,0.09548271484444666,0.27481753053748165,-0.13850096871766748
8.7,0.09026073232407052,0.09542337413398784,0.27060645056140314,-0.14412245775462118
8.8,0.08870576354622588,0.09534789536333883,0.26592896677552524,-0.15049315070006483
8.9,0.087072187991753,0.0952559430592101,0.2610198701108802,-0.1552377340183826
9.0,0.08525495293927188,0.09514604206888111,0.2555532755124589,-0.16271410247018103
9.1,0.08339515799383629,0.0950183150680654,0.24994903229731646,-0.1739162549866906
9.2,0.08135770195845018,0.0948714267550588,0.24380528134793056,-0.18740445899314206
9.3,0.07919127864008986,0.09470461666872934,0.23727847740801536,-0.19947819704623715
9.4,0.07694744081037751,0.09451769902811512,0.23050350016625634,-0.21674863780828346
9.5,0.07463280519291235,0.09431056471733175,0.22351571393575123,-0.2339060861346276
9.6,0.07230334882891473,0.09408368620301817,0.2164660615481234,-0.25597254152218873
9.7,0.06975983128092761,0.09383548360177235,0.20876973927098608,-0.2792417867733512
9.8,0.0673325391729038,0.09356777709238984,0.20140819417235803,-0.3056477435257188
9.9,0.06466015192267952,0.09327870084069273,0.19330356869796836,-0.3342569755436644
10.0,0.061969621217204666,0.09296870995333147,0.18512742153402753,-0.3668813120254564
10.1,0.059266642330907664,0.09263829752566065,0.17688592350997864,-0.40576010706344784
10.2,0.05659668717692158,0.09228837897858552,0.16872860334526688,-0.44750388909163263
10.3,0.05408814419324902,0.09192106902872652,0.16105066823685965,-0.48955512006855884
10.4,0.051467093533577965,0.09153579307162986,0.15293702855003866,-0.5513168616412951
10.5,0.04895134348061414,0.09113405298114857,0.14508223695504047,-0.6219797139647021
10.6,0.04657956135142066,0.09071765586311373,0.1376041581163135,-0.7000382376826302
10.7,0.04446857936965806,0.09028942367335951,0.13086099646006993,-0.7825324659044881
10.8,0.04250820707109877,0.08985106388801768,0.1244220277899543,-0.884147788503908
10.9,0.04084680543169303,0.08940557062932382,0.11876393314971354,-0.9956364666524244
11.0,0.03959411626373293,0.08895681878819237,0.11422352990997443,-1.111793385813984
11.1,0.03865829935238749,0.0885077248646584,0.1106617240767908,-1.2154641257180678
11.2,0.03824820761558293,0.08806295037572852,0.10870890567036616,-1.3031535531927698
11.3,0.03818710346641363,0.08762544294669944,0.10806736160922009,-1.3532673488443052
11.4,0.03859074438600276,0.08719905426356295,0.10879648021542458,-1.3956402803597223
11.5,0.0394138059057184,0.08678711246737464,0.11097843412500769,-1.409276531101665
11.6,0.04090027033081286,0.0863949172354382,0.11538205468498748,-1.3885215387803218
11.7,0.04274825733880425,0.08602503028716164,0.12148153820221005,-1.3048473083458436
11.8,0.04451992244249844,0.08567624786829893,0.12738435947990284,-1.221118265496294
11.9,0.04641683961055284,0.0853490861328177,0.13403389577701721,-1.098339280120749
12.0,0.048260846396305984,0.08504257175483002,0.14030321689696476,-0.9975832526474379
12.1,0.050138472916483656,0.0847564725840239,0.14672731518338436,-0.8876091475708741
12.2,0.052296375574926966,0.08449256935630767,0.15402191780851165,-0.7658996499701018
12.3,0.054576564265703696,0.08425131125073827,0.16162142949827218,-0.6426001307601155
12.4,0.056966298328039774,0.08403303114735669,0.16935521813497195,-0.5380355896036004
12.5,0.05920783546487012,0.08383600578479727,0.17647915511614068,-0.45429492928057164
12.6,0.061738851222710035,0.08366201244178871,0.18442892662991606,-0.3690195882135825
12.7,0.06430078852185965,0.08351075287991427,0.19230855943853123,-0.3139352038175751
12.8,0.06699724967146922,0.08338274122713564,0.20052089059550615,-0.2738519672765598
12.9,0.06941569894644857,0.08327530244036112,0.20786954182885004,-0.24090247804884513
13.0,0.07218968162845839,0.08319067938072827,0.21625040112039473,-0.21701151279708594
13.1,0.07489961857769817,0.08312786831403865,0.2244268876696631,-0.19682367094663178
13.2,0.07754698197406533,0.08308590676261027,0.23239654108565314,-0.1833685446928062
13.3,0.08012038273808965,0.08306377598630788,0.2401405149828804,-0.17140028644411132
13.4,0.08251089090264384,0.0830596805412437,0.2473396209904718,-0.15798788606706538
13.5,0.0850067383029201,0.08307399714243249,0.2548478735179938,-0.14706419260919645
13.6,0.08720025580230815,0.08310411581878195,0.26145665079418207,-0.13277993301881705
13.7,0.08963266726144539,0.08315142416256938,0.26877239972156947,-0.12226340707639771
13.8,0.09169362515207416,0.08321287884594711,0.2749761202398099,-0.1103942371116986
13.9,0.09353335209473368,0.08328659651200986,0.28050924692768736,-0.10176727003199737
14.0,0.09477045343368093,0.08336804230578057,0.28423920898494603,-0.09011751263386535
14.1,0.09922587408772247,0.08347971717748438,0.2976145798256975,-0.08232392308285874
14.2,0.10258691375165783,0.08361333393674435,0.307721331654615,-0.06401386202060345
14.3,0.1033694599424403,0.08375052925622833,0.31007885221420445,-0.05519959040817213
14.4,0.10410418634000933,0.083890899305082,0.3122908428793738,-0.04717089367131422
14.5,0.10489915652217155,0.0840347914778018,0.3146817456484805,-0.03998623902094778
14.6,0.10576934982046492,0.08418264561618725,0.3172953741315262,-0.0357532499778781
14.7,0.10654681635844891,0.08433375487795929,0.31963124333145565,-0.03035810156634078
14.8,0.10717867438232911,0.08448707648537117,0.32152894768074064,-0.026536185798848422
14.9,0.10775065988442761,0.08464216704136487,0.32324733294632557,-0.02144754339167143
15.0,0.1082207216382176,0.08479831640955594,0.32465990972088266,-0.01490909671384877
15.1,0.10849474407615967,0.08495421395999413,0.3254830357892509,-0.010845647047130313
15.2,0.10861298487866904,0.08510884644965866,0.3258387239914308,-0.004759322519369392
15.3,0.10858011039037072,0.08526125725446848,0.3257403223886743,-0.0009288525226178734
15.4,0.10842541351757333,0.08541070342390787,0.3252759304767073,0.005523100401610748
15.5,0.1081259493181685,0.0855563139745121,0.32437627442425193,0.012459112843039577
15.6,0.10765308457169896,0.08569705773627762,0.322955063892258,0.020375084669700172
15.7,0.10706712957966358,0.08583231135553955,0.3211937765325141,0.02753863561440717
15.8,0.10625949319014129,0.0859607841972666,0.31876660690483644,0.034522795630868686
15.9,0.10531073477581432,0.08608172138838252,0.3159149509304626,0.04180395045055363
16.0,0.10423757862810004,0.0861944906880081,0.3126895478339007,0.048712117212797786
16.1,0.1029700229014096,0.08629804335599206,0.30888095363252094,0.054918833022924225
16.2,0.10155625178715767,0.08639165199667405,0.3046303880818103,0.06348134087925139
16.3,0.10002466824549966,0.08647478014453275,0.3000299636389503,0.06853227999585343
16.4,0.09832715650437764,0.0865466127285318,0.2949271552174314,0.07676113046166043
16.5,0.09654825263170609,0.08660686357132201,0.2895770229474503,0.08650814836254028
16.6,0.0946606815908499,0.08665509002652876,0.2838998295865701,0.09625339312023407
16.7,0.09260596870498217,0.08669051192342432,0.27771647233193586,0.10809345498091893
16.8,0.09041375099597196,0.0867125429238536,0.2711212812804019,0.11897413258258993
16.9,0.08808507327580693,0.08672061663180626,0.26411464006194424,0.13047997478531848
17.0,0.08568163134328549,0.08671454069444649,0.256878392413378,0.14398033221535478
17.1,0.08311519327132075,0.08669361425593994,0.2491490898206086,0.15880818959580623
17.2,0.08053518215937111,0.08665801638254937,0.24137192823096645,0.17591785486849254
17.3,0.07784824825941077,0.08660738553126697,0.23326161757323993,0.19698113016810304
17.4,0.07477394689047473,0.08653976588189101,0.2239616347628163,0.22671108571094756
17.5,0.07208646479349694,0.08645764485297967,0.21583466785050193,0.2507340390036283
