Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
4.3,0.003296571210004738,0.08922924784938138,0.12014677667598372,-0.9506769592060511
4.4,0.0027376032537948314,0.08726352865402714,0.12341860425137308,-0.8529379785173192
4.5,0.0023311351124443796,0.08537614213088085,0.1313320948184525,-0.7558967109642103
4.6,0.0024298836580466956,0.08357296259886271,0.1482572417183104,-0.6678414698854277
4.7,0.002310553888430331,0.08184397517949181,0.1600491660457794,-0.5632482886942564
4.8,0.0017748276948813969,0.08017586794022909,0.16581678831374394,-0.4752689020098258
4.9,0.0014250949321986004,0.07856870930741215,0.17274394522043307,-0.4001065230799916
5.0,0.0011744744763538724,0.07702082461079099,0.17809330423009193,-0.3579209416881593
5.1,0.0010239630900000627,0.07553069007116764,0.18346952026370125,-0.30478362160332007
5.2,0.0011476848750906995,0.07410024766355078,0.18954441386952697,-0.2713532406619428
5.3,0.0012301742104505009,0.07272534061726586,0.1946099282826918,-0.2420376260955059
5.4,0.0014969974188597456,0.07140629722470279,0.2030477815915392,-0.20844611537167018
5.5,0.0020077639335692116,0.07014450571031854,0.21649265576071494,-0.18069988165533102
5.6,0.0024597901639238835,0.0689358500755615,0.2270452751926708,-0.14850839764584536
5.7,0.0025982553173045427,0.06777203262366226,0.23314736223468463,-0.14123294645340423
5.8,0.002619650538226315,0.06664871569115473,0.23841020230635587,-0.13907092384372768
5.9,0.0024261495988638533,0.06556019762179387,0.23971164272343715,-0.1386750096832967
6.0,0.002292525196706576,0.06450573641470908,0.2446734714903452,-0.13706904189961922
6.1,0.002262912499549225,0.06348536225216549,0.25394677299131857,-0.13958809676065032
6.2,0.0022994036370230547,0.062498491951921246,0.26382526366290926,-0.1415562074251182
6.3,0.0021375062539228926,0.06154038106782604,0.2697566996926923,-0.14715428603496744
6.4,0.0016535604065494106,0.06060464949499359,0.27002107715681123,-0.14027166549891182
6.5,0.0012809867532686749,0.05969197776050552,0.2719723090062558,-0.14500114307934003
6.6,0.0011199054979284223,0.05880452212016344,0.2781312386721841,-0.13782785637033354
6.7,0.0008983715264564583,0.05794025121577975,0.28260806705436087,-0.13774395721347515
6.8,0.0007177637208567359,0.05709874404673677,0.28606422139559307,-0.13113814351550054
